Entry_ID	Screen	Has_Telugu	Review_Status	Displayed_Input	Evidence_IDs	Independent_Screen_Forms
d1044	consonant-initial-short-nonnasal-apical	0	pending	ōṭe	f_hnh2ui4jmzkyc	Kannada: Garcinia pictoria
d1046	consonant-initial-short-nonnasal-apical	1	pending	ōṇi	f_vjinlasxa7va4	Badaga: Koḷḷiyōṇi Bettu
d1060	consonant-initial-short-nonnasal-apical	1	pending	ōram	f_3bn27jmx2govs	Badaga: Malligōre
d1062	consonant-initial-short-nonnasal-apical	1	pending	vɨ·ry	f_25dhflo7hjyps;f_6wggkx2tlfq5c;f_f7y2c3j6yaz2g;f_gqijrcj76rrfa;f_i3i3jasf3ue5u;f_ttzpxkgrdw4hs;f_v3nzm5cj5xli4;f_vgmmof3m4otpu	Badaga: Kuruṇevōre | Badaga: Kalluguddeyōre | Badaga: Karadiyōre Nīru | Badaga: Toreyōre Haḷḷa | Badaga: Toreyōre | Badaga: Sulōrediṭttu | Badaga: Marandakādōre | Badaga: Hullōre Diṭtu
d1067	consonant-initial-short-nonnasal-apical	0	pending	*ol-	f_wqmeedirxsfzk	Gondi: volānā
d1070	consonant-initial-short-nonnasal-apical	0	pending	ōlai	f_vuzlh3iubjbhk	Badaga: Beḷlōlekandi Bettu
d1076	consonant-initial-short-nonnasal-apical	0	pending	kakkaṭa	f_on45ihmzwawjw	Kannada: karkaḍe
d1079	consonant-initial-short-nonnasal-apical	1	reviewed	*kak-	f_eupb3ni6r3y54	Kannada: kaṛ̆ku
d1081	consonant-initial-short-nonnasal-apical	0	pending	kakke	f_kxnnkp5olzu2u;f_v42mcolmqcyoe	PSD1: *kaḍk-ai | Tamil: kaṭukkai
d1097	consonant-initial-short-nonnasal-apical	0	pending	**kaṯV-	d1097;f_phvupuzohb53e;f_z2lzgvv4uefuk	PDr: **kaṯV- | Kannada: karcu | PDr: **kaṯV
d1106	consonant-initial-short-nonnasal-apical	0	pending	kaj	f_sy5qqjfpakjqy;f_ttf7eneb3qrnk	Badaga: Malekōtemandu | Badaga: doreganje
d1109	consonant-initial-short-nonnasal-apical	1	pending	*kaṭ-ay	d1109;f_27oroumrteekq;f_2ibwvemd32jtm;f_2mhnd3v4yyu5o;f_3f4w4rddqbqwe;f_3q727xxmebhqc;f_3v44wvw27fa5m;f_4oummpcafhvc6;f_55g3asy56xdgk;f_5lrel46yzevkc;f_5mgvz4ip72twe;f_6frgwaqd23rok;f_6twxvz7z6orsy;f_6yxghkn72a4i4;f_72tennwcduma4;f_7f4pna6ntteju;f_7jibhatpmfium;f_7qceenc45cgdg;f_7ul3nebm3nyre;f_aal2twnouhj5w;f_adiybny4dwsts;f_anqbxo6kjmu7y;f_atv4hfep4bq2g;f_avyoh6aarlq3i;f_bfyv44azrftis;f_bg5snqqjjw6bi;f_cqlyapq7y5ixg;f_ctv5pvhq65evy;f_d5vzffrrkic3a;f_dcudkqsey6lcy;f_dtc66aycvofjq;f_dumymhmwwmrfi;f_e724iqr76u27u;f_emyruamllsqiq;f_ewex37eb2rlra;f_ewvco3esztyum;f_f5warlm7c5iyk;f_fpepf7czig5jw;f_fvyoiiohfma2k;f_htcyxqssc5hzw;f_huakv4cacjnga;f_hwl74ctq2nr2s;f_i3crnj3di76um;f_i4lgo7k6dge52;f_igr6h7jjam3ry;f_ihwjd6zxtqupa;f_iikrzcrbgow5a;f_ijuzk6pef2m7m;f_iylptw4znii3u;f_jf44mmxjnf5m2;f_joi5blz7bkszi;f_juxqknhd66cdw;f_jzibfpkvl4gda;f_kaega5lqluudg;f_khzbvs6qgnooy;f_kzmg64u7ve3jo;f_lj2m2toldcnzw;f_m5oqqdzwbpy5m;f_mgu4jzwokhdh6;f_mmmpbutozv3qk;f_myuukaxhtsa64;f_n3cta37vx6hjo;f_n3hhoveitzdew;f_n6qcziiohlnss;f_nwluvpdox3joo;f_oeolwicgxvel4;f_ogzb7k2luin4q;f_oinupx7j3zkdi;f_oowhuprq3fre6;f_ot5p6v5hw7rgk;f_oud4ccet2zv4m;f_pbllqe5zdfehq;f_prn6wjywdezng;f_pxp3grlj3bbac;f_qj6qz7ufbzwgy;f_qvdd3g45svoiy;f_qx5th7gojqztc;f_righo7z3p57di;f_rnp2dadncwi5e;f_rql65delzebqo;f_rsspuzpz4xhuo;f_runre7moaoev6;f_rzwcq5vb35pkm;f_shu5aevcg6zn6;f_skylu5yfd3taa;f_suigu437dyfgw;f_t3ngnk4yxt34e;f_tk2knunwx5idc;f_toiuulgku6dfy;f_tqkiydnmsymdi;f_tr55fqguy5r72;f_tvni7gs5vd6bi;f_u5qc6sytnajxw;f_ulcduhxsgm4x4;f_v3tstssyx3w4g;f_va5vwbhjooeji;f_vav2p3fyoa5z2;f_vjvphoxoyk7ho;f_vkuef3bbrv27o;f_wgw5476tqarig;f_wimkeymmy7iww;f_wnfrsspwhlguy;f_wuue2pqod2yxw;f_wy2xrqbfh2yrw;f_wyetpoiuab44w;f_xnrg3gmxvhgoi;f_xxn5xrodwnmvw;f_xxnyidjhzoxgm;f_y35jkveymh5d2;f_ybqpjorzudgna;f_ygscm3rgjrphg;f_ymoj7c7teyqja;f_yrf25wisd5ete;f_ysef46cmesf4e;f_zfvuyertmug4u;f_zv7tbke6fio7u	PDr: *kaṭ-ay | Tamil: kaṭāvu | Tulu: kaḍame | Malayalam: kaṭāyi | Malayalam: kiṭāvuka | Malto: kaṭp | Parji: kaḍ- (kaṭṭ-) | Toda: kaḍ xo·l mox | Kota: kaṛ | Malayalam: kaṭāvuka | Tulu: kaḍapāvuni | Kannada: gaḍa | Tamil: kaṭavai | Toda: kaḍ-xōl mox | Kannada: gaḍuvu | Kannada: kaḍāyisu | Toda: kaḍf | Toda: kaḍ- | Toda: kaḍc | Kannada: kaḍime | Toda: koḍf | Toda: kaḍ- (kaḍQ-) | Kodagu: kaḍa- (kaḍap-, kaḍand-) | Tamil: kaṭācu | Gadaba: karp- (kart-) | Tulu: kaḍe | Tulu: kaḍapa | Tulu: kaḍapuḍuni | Tulu: gaḍu | Toda: kaṛty- | Kannada: kaḍame | Tamil: kaṭaici | Tamil: kaṭaiñaṉ | Kota: kaṛc | Tamil: kaṭavu | Badaga: Karekaḍdavu Haḷḷa | Kodagu: kaḍekɨ | Malayalam: kaṭa | Kannada: kaḍa | Kannada: kaḍe | Toda: kaṛt- (kaṛty-) | Kota: kaṛv- | Toda: koṛy | Malayalam: kaṭaśi | Tamil: keṭu | Badaga: Halasakadavu Haḷḷa | Malayalam: kaṭavu | Kota: kaṛt- (kayt-/kaṛty-) | Kodagu: kaḍat- (kaḍati-) | Tamil: kaṭaimai | Tamil: kaṭavuḷ | Badaga: Kallakadavu Haḷḷa | Toda: kaḍθ- | Kota: kaṛd- | Koraga: kaḍappuru | Kodagu: kaḍe | Tulu: kaḍapelɯ | Malayalam: kaṭattu | Toda: kaḍč | Tulu: kaḍapuni | Kurux: kaṛta'ānā | Kannada: gaḍaba | Malayalam: gaḍu | Kota: kaṛv- (kaṛd-) | Kurux: kaṭṭnā | Kannada: gaḍavu | Toda: kaṛt- | Kota: kaṛv | Kannada: kaṭa | Tamil: kaṭu | Tulu: kaḍapu | PDr: *kaṭ-ai | Kurux: kaṭta'ānā | Malayalam: kaṭampa | Toda: kaḍ | Malayalam: keṭu | Parji: kaḍp- (kaḍt-) | Malayalam: kaṭappu | Kannada: kaḍakal | Malayalam: kaṭattuka | Kota: gaḍv | Tamil: kaṭa | Tamil: kaṭattu | Konda: gaṛvi- (-t-) | Tamil: kaṭai | Toda: kaḍ fo·y | Kannada: gaḍuba | Kannada: gaḍi | Gadaba: kar- (kaṭ-) | Tamil: kaṭavāṉ | Kannada: gaḍu | PDr: **kaṭṭV | Tamil: kaṭaiyar | Malto: kaṭtre | Kuwi: kaṭu | Kodagu: kaḍe kuññi | Gadaba: karr | Tamil: kiṭācu | Gondi: kaḍ | Badaga: geḍdu | Malto: kaṭe | Koraga: kaḍi | Gadaba: kar | Toda: kaḍ fōy | Malayalam: kaṭakka | PDr: *kaṭṭ-/ *kaṭṭ-i | Parji: kaḍa ( kaḍel) | Tamil: kaṭappu | Kannada: kaḍavaḷ | Badaga: haḷḷakadavu
d1110	consonant-initial-short-nonnasal-apical	1	pending	kaṭakaṭav-eṉal	f_47kzg7b4oho2q;f_5f4azkrx225xm;f_6ywoyfngvvig2;f_7ht2o4y7arls6;f_7rzq4654qvqxa;f_7uaqbeawyhoy4;f_a6o5qyruvvcyy;f_bpzff76rihv74;f_e7mijd4nm43au;f_kru7gix224kqw;f_kwiw6foat7a5y;f_laqxczs3ncnbw;f_nmw3yczcqsbgy;f_nvpywwsenbyem;f_qfcfecaabn43s;f_rrhwb7ay6gekg;f_sisedpzpcugpa;f_sr72fuokuneja;f_yaussa7utjpas;f_ye2pf5u63qnj2;f_z7jtgxljn5au4	Kota: gaṛum guṛum in | Kota: gaṛum gaṛum in- | Tulu: kaṭɯkuṭɯ | Tamil: kaṭakaṭav-eṉal | Kannada: kaṭakuṭa | Kannada: kaṭṭane kaḍi | Tulu: gaḍagaḍa | Kannada: kaṭakane | Kannada: gaḍāvaṇe | Kannada: gaḍagaḍa ennu | Kannada: kaṭakaṭa | Kota: gaṛrn | Kannada: kaṭikaṭi | Kannada: kaṭaku | Tamil: kaṭakaṭ-eṉal | Kannada: kaṭakaṭa kaḍi | Tamil: kaṭakaṭappu | Tamil: kaṭakaṭa- | Kannada: kaṭakaṭennu | Kannada: kaṭuku
d1111	consonant-initial-short-nonnasal-apical	1	pending	kaḍagu	f_5334fiyqikys6;f_f7mcpsq5iejcm;f_m4ohoz7eoml76;f_skxh5wvtoh7pk;f_xkecmpnxmmafi	Kannada: kaḍagu | PSD2: *kaḍ- | Kannada: kaḍugu | Kannada: kaḍaŋgu
d1112	consonant-initial-short-nonnasal-apical	1	pending	kaṭapaṭāv-eṉal	f_2xggnyn67k7y2;f_7xsfqi4tro5xg;f_blzyt67ljr26c;f_cb7ro2gi6oj2w;f_jbwmkox5vciqu;f_seslzyoe2ctaa;f_wjsrpzozhpgvu;f_xuyeeyxydtcxk;f_ztvcpnxiecrm4	Kannada: gaḍabaḍa | Tulu: gaḍabaḍi | Tamil: kaṭapaṭāv-eṉal | Kannada: gaḍibiḍi | Kannada: gaḍa | Kannada: gaḍabiḍi | Kannada: gaḍi | Kannada: gaḍabaḍi | Tulu: gaḍibiḍi
d1113	consonant-initial-short-nonnasal-apical	0	pending	kaṭam	f_2cmouhxhhq7qs;f_2mzyvsdjfplwa;f_cenn2eosjmvss;f_ctsmxrv75svmq;f_dgjvvu4jnq3ge;f_dpwkhtnfdcyj6;f_ekxdnfei5vu5w;f_fk6ltltsph5wm;f_jmmhgj5c3ezum;f_kmq73r2twngou;f_ogpebrkcv2es2;f_ojiub6mop3gya;f_s6ivp7jbun3ou;f_swxxhv6cuyvp2;f_xgmln4smjsora;f_yslyvj27w5kow	Toda: koṛṇ | Tamil: kaṭam | Kannada: kaḍa | PSTDr: *kaḍ-am | Malayalam: kaṭan | Malayalam: kaṭappu | Malayalam: kaṭappukkāran | Malayalam: kaṭam | Gondi: kara | Tamil: kaṭaṉ | Gondi: karra | Tamil: kaṭamai | Tulu: kaḍa | Malayalam: kaṭama
d1114	consonant-initial-short-nonnasal-apical	1	pending	*kaṭ-V-ñcc	d1114;f_2tst6amnealqq;f_5vjtfugtxzt4g;f_7a2sscb2xxsbg;f_aombojsrbo4xs;f_dgqivdswk6lxy;f_gqngbkucivnne;f_kr63qtuzv6yek;f_lfvs4frb47iqq;f_nlb4baoixvdly;f_o4tfxpwwhes5u;f_q5tkdlomv6cky;f_rtalxbiy4clu4;f_ui2awu2p2ueg4;f_ur256fzi2skes;f_uxdnast6ld6sm;f_v2yaaat3saejy;f_vx5iah5mp2ifc;f_yf5xyoh2r6gwc;f_zk2tpndpdkpae;f_zusyi2z2tdd3y	PDr: *kaṭ-V-ñcc | Kolami: kaḍas | Kannada: kaḍabe | Kannada: kaḍave | Tulu: kaḍama | PDr: *kaṭ-V-ñcc/-ntt | PDr: *kaṭ-V-ntt | Kannada: kaḍE | Naikri: kaṛas | Kannada: kaḍiti | PDr: **kaṭVcV | Kannada: kaḍavu | Kannada: kaḍaha | Kannada: kaḍaba | Tamil: kaṭamai | Kodagu: kaḍamə | Tamil: kaṭamā | Tamil: kaṭampai | Kannada: kaḍava | Malayalam: kaṭamān | Tamil: kaṭamāṉ
d1115	consonant-initial-short-nonnasal-apical	0	pending	kaṭampaṉ	f_7dsz37fxomyoq;f_oytfy7kgonc2m;f_zapzpften7b64	Tamil: kaṭampaṉ | Malayalam: kaṭampan | Tamil: kaṭampi
d1116	consonant-initial-short-nonnasal-apical	1	pending	*kaṭ-ampu	d1116;f_aoli2byifsxq2;f_b7aql7zczz7ay;f_duqgys6bsqkpu;f_gn7ylt7wyvzkg;f_hfq4tosbbfin2;f_kdb4nmva2ajb2;f_n5evlebj3x6k4;f_odywi3vmx534s;f_puuuqz6lkqq34;f_wlnayddgdx7c6;f_ybeczgttekg6k	PDr: *kaṭ-ampu | PSTDr: *kaḍamb- | Kannada: kaḍavoḍa | Kannada: kaḍaha | Tamil: kaṭampam | Malayalam: kaṭampu Nauclea cadamba | Kannada: kaḍavu | Kannada: kaḍaval | Toda: koḍb | Tamil: kaṭampu | Kannada: kaḍamba | Kannada: kaḍava
d1117	consonant-initial-short-nonnasal-apical	1	pending	*kaḍ-Vnḍ-	d1117;f_34wq6uelno2yc;f_354tlh73bexxu;f_3jcmrqyxpuwr4;f_475rozoedqvpk;f_cti4gng56ifum;f_dngx7fd5yji5o;f_fyzjfe3mc2wuc;f_iavjj3qd2zimu;f_iu7vmqmghp25u;f_le2e2pifmewha;f_nzh5v32q6jpp2;f_pur7nns6qtn6a;f_sht5rxwxxamx4;f_urcfg5blzkphs;f_ynfvhgsk7zjzy;f_z3kfobqlyqzk4	PDr: *kaḍ-Vnḍ- | Malayalam: kaṭantal | Tamil: kaṭampai | Toda: koḍds̱ | Parji: gaṛdid | Malayalam: kaṭunnal | Gondi: karaṭi | Malayalam: kaṭanta | Kannada: kaḍanduṟute | Malayalam: kaṭannal | Kannada: kaḍaja | Kodagu: kaḍandi | Badaga: keḍďdanja kuṇṇi | Badaga: keḍdanju kunni | Kannada: kaḍanduṟu
d1118	consonant-initial-short-nonnasal-apical	1	pending	*kaṭ-al	d1118;f_77blsi67bz3iq;f_7b5cso7mat3ha;f_bxu5l3suks3gs;f_hj2fxedg4ndk6;f_ja43v4grclvge;f_mzl2yeogobvl4;f_yn4ocuo22iy5u;f_z27y2vju27fio	PDr: *kaṭ-al | Tamil: kaṭalar | Tamil: kaṭal | Kannada: kaḍal | Kodagu: kaḍa | Malayalam: kaṭal | Tulu: kaḍalɯ | PSTDr: *kaḍal-
d1120	consonant-initial-short-nonnasal-apical	0	pending	kaṭalai	f_2ewwd5vgcl3n2;f_6ohwab6qq5elm;f_6tglx4kjjrrxc;f_an3acnn6iu4j6;f_cysqtzpem2obk;f_ffcewmkxsbxgm;f_km72cizz4lo3o;f_qnvwg25vmb5mq;f_vuh34v2aqvoho;f_vz4jz7ksa6ph4	Badaga: kaḷḷe | Tulu: kaḍalɛ | Badaga: kaḷḷegōsu | Kannada: kaḍale | Kannada: kaḍle | Malayalam: kaṭala. ? | Kodagu: kaḍale | PSD1: *kaḍal- | Tamil: kaṭalai
d1121	consonant-initial-short-nonnasal-apical	0	pending	kaṭalai	f_3gxktqzvgtjic;f_espcy4ittgw3u	Malayalam: kaṭaḷi | Tamil: kaṭalai
d1122	consonant-initial-short-nonnasal-apical	1	pending	kaḍavasa	f_afseajf5tkpbs;f_d6wrkzqmcnrxc;f_hhig6ddwaahva;f_jdzp4qpaddjoe;f_xtxsrlkqktg72;f_yqdhu5jlsgbrg	Kannada: kaḍavasa | Tulu: kaḍito | Kannada: kaḍāsu | PSTDr: *kaḍāsu | PSTDr: *kaḍavasa | Tulu: kaḍata
d1123	consonant-initial-short-nonnasal-apical	1	reviewed	*kaṭ-ac-	d1123;f_3c6iwydy7p6mk;f_3v7vqqb3nkhpo;f_7c7wfy5ormz3w;f_7i3v23xn57fya;f_7uttgi6ii2reo;f_7wjrhhlu5i4z2;f_ac6ui5f7wtxgm;f_bdqutnzhuhi5o;f_d2zgfj53v24g4;f_dgqkjqm2tuykq;f_dqdd5f7caacny;f_fnenp2wojtiiy;f_hb75uhrq6u54c;f_jkiyph4aqwg5o;f_mjqgsk5ixqxz2;f_nffvurgcg7nmo;f_ohlbw2fziiyj6;f_p73wixify4ws2;f_rdm7gsciks3lm;f_tdrjz7gl7em66;f_tgvklrpyy7rom;f_tofhmgwtya5eg;f_u3whp5juxaojs;f_vkpika7rwu5sw;f_wqc6i2domxcxq;f_wub5a5qyx7csu;f_xpem3x5uydhyg	PDr: *kaṭ-ac- | Tulu: gaḍasɯ | PDr: *kaṭ-V | Tamil: kiṭā | Kota: kaṛc na·g | Kurux: kaḍrū | Malayalam: kaṭā | Kota: kaṛc kurl | Toda: kaṛ | Malayalam: kiṭā | Kodagu: kaḍɨci | Tamil: kiṭāri | Tamil: kaṭāri | Kannada: kaḍasu | Tamil: kaṭavu | Kurux: kaṛā | Kurux: kaṛrū | Tamil: kaṭamai | Kurux: kaṛī | Malayalam: kiṭāvu | PDr: *kaṭ-ac | Malayalam: kaṭacci | Malayalam: kiṭāri | Tamil: kaṭā | Tamil: kaṭāy | Tamil: kiṭāy
d1124	consonant-initial-short-nonnasal-apical	1	pending	**kaṭṭ-	d1124;f_2dpnqaj3jmiks;f_36iaf2jwdu66e;f_3wcedknxjcof6;f_3yj5a3y6k65bc;f_573oothlmodmo;f_65saxxvike3ho;f_6qnzcuwdvc7ie;f_7fn3tn6rs4s5m;f_cpbijdnwz25m4;f_f3lmkiuq5du2g;f_hi4sa33z63eli;f_jpbyoskri4jeg;f_kf5q77t4rblgg;f_n2sjozgrp5eje;f_nhhkzc4hconlm;f_pexf3hykismes;f_pf5nyqdain6b2;f_q323tbrho5f4y;f_qlab2vmo22dds;f_r35a72kk7hsxq;f_uenljputlidcs;f_utwertr27pqru;f_xfik6mh4qfmjm;f_xpld5afgmanrk;f_yypjitgqkjeaw;f_zvpccl4eqxlpg	PDr: **kaṭṭ- | Malayalam: kaṭiyuka | Kodagu: kaḍi- (kaḍip-, kaḍic-) | PDr: **kaṭṭ | Brahui: gaṭ | Kannada: kaḍi | Tulu: kaḍevuni | Malayalam: kaṭikka | Kota: kaṛc- | Tamil: kaṭippu | Toda: koṛy- | Toda: koṛc- | Toda: koṛy- (koṛc-) | Tulu: kaḍeyuni | Kurux: kaṭṭnā | Pengo: kaṭ | Konda: kaṭ- (-t-) | Tulu: kaḍepini | Kannada: kaḍata | Kannada: kaḍita | Konda: kaṭpis | Malayalam: kaṭi | Gondi: kaḍḍiyānā | Konda: kaṭis | Tamil: kaṭi | Kodagu: kaḍi
d1125	consonant-initial-short-nonnasal-apical	1	pending	**kaṭṭV	d1125;f_22prxgfljwqpa;f_3okrlwdqkjlwy;f_3vqzinvlxkyh2;f_47enkztgghcte;f_4b63psgewz6kq;f_57xrzvjard434;f_5mtgleg3njopq;f_ajjbkvb5e3y34;f_ciezaqydipadm;f_emssrjuhlwxne;f_fc65sot74ifbs;f_gwdjv2gctwwgy;f_hb35jjf7rjnig;f_mh3xcv353m4m6;f_n7nwqa44lslkg;f_nnj4yqfp4uzok;f_qoqq5pxzjno6s;f_qpdvgzctvkgcy;f_t2rcsohwcbaiq;f_ug2mwur3vpu6c;f_v3jastjcfllxy;f_xp43itpd6uznk	PDr: **kaṭṭV | Tulu: kaḍdāṭa | Kannada: kaḍiyuvike | Tulu: kaḍpuni | Tamil: kaṭi | Tulu: kaḍɯpuni | Tulu: kaḍɯta | Kannada: kaḍata | Tulu: kaḍiyuni | pampa: kaḍitale | Kannada: kaḍi | Kannada: kaḍuku | Tulu: kaḍtale | Kannada: kaḍisu | Malayalam: kaṭiyuka | Tulu: kaḍi | Tamil: kaṭikai | Tulu: gaḍi | Kannada: kaḍiyisu | Kannada: kaḍita | PDr: *kaṬ- | Kannada: kaḍa
d1126	consonant-initial-short-nonnasal-apical	0	pending	*kaṭi (-v-, -nt-)	d1126;f_3hbyigynkr26w;f_leynrg6sf56n4	PDr: *kaṭi (-v-, -nt-) | Tamil: kaṭi
d1127	consonant-initial-short-nonnasal-apical	0	pending	kaṭi	f_iz3bugn52vgh2;f_kcxsnmidvfbb6;f_yrcbdstdbel72;f_zt5xbwpof4bmg	Tamil: kaṭi | Kannada: kaḍitale | PSD1: *kaṭi | Tamil: kaṭikai
d1128	consonant-initial-short-nonnasal-apical	0	pending	kaṭi	f_2bmdtgf5y2bm2;f_47dmdq77m7asq;f_4f4bql7fk2h36;f_hj6mjkxyrqt3s;f_yab2sr5stknx4	PSD1: *kaṭi | Tamil: kaṭi | Kannada: kaḍi | Tamil: kaṭippāṉ | Tamil: kaṭippā
d1129	consonant-initial-short-nonnasal-apical	1	pending	kaṭi	f_7e5hoovtsez32;f_oiyyyud7ozklu	Tamil: kaṭi | PSTDr: *kaṭi
d1130	consonant-initial-short-nonnasal-apical	1	pending	kaṭikai	f_3kjzpbmhnkfok;f_gywdolk3jonaq;f_kbaadtwpsyufe	Malayalam: kaṭika | PSTDr: *kaṭikai | Tamil: kaṭikai
d1131	consonant-initial-short-nonnasal-apical	1	pending	kaṭiccai	f_vedyczejqzpma;f_yfayvnqjnorx6	Tamil: kaṭiccai | PSTDr: *kaṭiccai
d1132	consonant-initial-short-nonnasal-apical	0	pending	*kaṛij-al	d1132;f_2sp6x3jl5wglc;f_3ot5eq43dlwn6;f_yhmq2wy3vy4uo	PDr: *kaṛij-al | Gondi: kariyāl | Kolami: keḍiak
d1133	consonant-initial-short-nonnasal-apical	1	pending	kaṭivāḷam	f_63k2ohijrzlhk;f_6sxvcpy47cloq;f_auqwstufzlm44;f_b2toj7e7llfhq;f_cb3qe3ouyyjmu;f_f63rzyrhlmozu;f_kfmqcjvzxmopc;f_luszfn6cex4hu;f_m235bhflhwevm;f_oi2lnhotooh3c;f_pabjkttj4zpdg;f_qdad5dfvzqhqg;f_ql5osqcwgrfrm;f_qurcghwkxjy22;f_s6l2c636ajuay;f_vvg5urctbwox4;f_xresknxwh2dtg	Kannada: kaḍiyāṇa | Malayalam: kaṭi-ñāṇ | Kannada: kaḍiyaṇa | Malayalam: kaṭi-ñāṇam | Kannada: kaḍivaṇa | Gondi: karīārī | PSTDr: *kaḍ[i]- | Tamil: kaṭivāḷam | Kannada: kaḍivāṇa | Malayalam: kaṭivāḷam | Kota: kaṛva·ḷm | Tulu: kaḍḍyana | Gondi: kariyārī | Tulu: kaḍivāṇa | Toda: kaḍoṇm ( kaḍoṇt-) | Toda: kaḍoṇm | Malayalam: kaṭi-vāṟu
d1134	consonant-initial-short-nonnasal-apical	1	pending	*kam-kuẓi	f_27tbgf5okpz5u;f_2jog7qyb6plzo;f_6umxzzkghh3as;f_emum3zbytntrg;f_gb2lwrpy6drwq;f_i4qc5u6rzbs6a;f_jmgikixxd5nva;f_naxy774j34w6a;f_omws2gsgaed4c;f_ssjo3rctfmhks;f_uiemjvczgsk4e	Gondi: karka | Konda: kaRka | Kuwi: karka | Malayalam: kaṭukka | Parji: karka | Tamil: kaṭu | Tamil: kaṭu-kkāy | Gondi: karkā | Malayalam: kaṭukkāyi | Toda: koṛ ko·y
d1135	consonant-initial-short-nonnasal-apical	1	pending	*kaṭ-V-	d1135;f_2447kqki42swk;f_2dft6dio7aspa;f_2mj2zarcykbbu;f_4t7rznimad6sw;f_4tbat6vbizkxs;f_55tsbja3sas4g;f_57x7n6uznv2co;f_5zavuxgizjdoo;f_7vtkyukc6bt2y;f_b4loshbbnngl6;f_be6vmammpwh7k;f_d7o43smmkkjfi;f_ebwzglzccly7s;f_ekjyzgf42wzcu;f_eoqzrxabp3vhu;f_ev4mgrmxoixn2;f_eyeuesrkqt32y;f_fdz3migemn44e;f_fe43mrkk5ii5w;f_fj2y6nsawxolo;f_g5je6ujvwc6fi;f_geevjjn7clgnq;f_gf4q5xr2qnikq;f_gk2kqkzr4d4hk;f_h2r7uoxxw3obe;f_hvi5svh4jrwiy;f_ijtwir5ytgyny;f_juplisxx4gr5w;f_kmeajk4trr3fm;f_m2yreerdzrbzo;f_m4whxnn4njhn6;f_m6rp7gu3gaf4i;f_mdjn6z4xxeysm;f_mh2hs2zyqqwui;f_mlkp67vqi3doc;f_ni2s46io7i5ae;f_njtz3dh6535f6;f_npcrcsmcinmxa;f_odeg7veczqjyc;f_pnkcvb4fyglgc;f_qq5cwrqox5dai;f_ssqt2xq3byv4k;f_u4fmske4erkvg;f_uhqk73w6n7lcw;f_ujerfucmhamla;f_uoburjlzbkh2e;f_vfphau65hcudq;f_vj3yzwdqheuzc;f_vpoygevzznqya;f_wbenhqugah6wy;f_wixkhro4hkkn6;f_zhamdlaoy73oc;f_zhm2j6ukhskfo	PDr: *kaṭ-V- | Kannada: kaḍu | Kannada: kaḍipu | PDr: **kaṭVkV | Kannada: kaḍupu | Tulu: kaḍuve | Gondi: kaṭi | Tamil: kaṭumai | Malayalam: kaṭayuka | Kannada: kaṭṭu | Tamil: kaṭukaṭuppu | Kannada: kaḍadu | Kannada: kaṭṭa | Malayalam: kaṭukam | Malayalam: kaṭu | Kui: kaṭi nōmeri | PDr: *kaṭ-V | Tamil: kaṭukaṭu | Kannada: kaḍidu | Tamil: kaṭai | Kannada: kaḍume | Tamil: kaṭu | Tamil: kaṭi | Tamil: kaṭukkeṉal | Tulu: kaḍdɯ | PDr: *kaḍ- | Konda: kaṭu | Tamil: kaṭukkam | Malayalam: kaṭuppu | Malayalam: kaṭukaṭuppu | Malayalam: kaṭuma | Malayalam: kaṭukka | Tulu: kaḍpu | Malayalam: kaṭuppam | Tulu: kaḍu | Malayalam: kaṭi | Kuwi: gaḍḍu | Malayalam: kaṭaccilu | Tulu: kaḍɯme | Tamil: kaṭutt-ēṟu | Tamil: kaṭicu | Tamil: kaṭuku | Malayalam: kaṭukuka | Kodagu: kaḍɨpa | Kui: kaṭru kāu | Tamil: kaṭuppu | Kolami: keḍed | Naikri: kaṛu | Tamil: kaṭukam | Kannada: kaḍi | Kannada: kaḍuhu
d1136	consonant-initial-short-nonnasal-apical	0	pending	kaṭuñcūl	f_5mqekaseoeueu;f_dgam7ortwswjk;f_gkxuf3uuws5qa;f_hjaga426l3bd2;f_iszuszn3hszny;f_la7j6f42rketc;f_tb522q3qkxjpq;f_u6t7kt67ndyuk;f_xkg4bomttxxhu	PSD1: *kaḍ- | Toda: kaṛQas̱ fi·ṟ | Toda: kaṛQas̱ | Toda: kaṛθas̱ | Malayalam: kaṭumpiḷḷa | Tamil: kaṭuñcūl | Malayalam: kaṭiññūl | Tulu: kaḍīrɯ | Tamil: kaṭumpuppāl
d1137	consonant-initial-short-nonnasal-apical	0	pending	kaṭuku	f_7vnwuuscjjzlw;f_cvploeuyj32iu;f_dgsjgfnujf4s4;f_dl4fkfe3hmkfg;f_jrlcr7j2pmafu;f_mdohj62gbctmu;f_ren5hplwlfg4g;f_udqdwhnw2kkv2;f_zhqwzpccnykaq	Malayalam: kaṭuku | Toda: koṛx | Badaga: Kaḍdugaṭṭti | Kota: kaṛg | Badaga: kaḍugu hudi | PSD1: *kaṭuku | Tamil: kaṭuku | Kodagu: kaḍu
