Entry_ID	Family_ID	Concept	Language_ID	Clade	Eligibility	C1	V1	V1_Quantity	C2	C2_Structure	V2	Structure	Grammatical_Category	Input_Confidence	Confidence	Outcome	Evidence_Forms	Evidence_IDs	N_Database_Records	N_Supplemental_Observations	Notes
d78	d78	be fit, be able	Belari	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	BettaKurumba	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Brahui	Brahui	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Eravallan	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Gadaba	C. Dravidian	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Gondi	S. Dravidian II	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Irula	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Kadar	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Kannada	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	R	aḍagu|aḍavu	f_6a6mg5ntfueea;f_c2vnaxqrf2q7w	4	0	Order retained; Havyaka eḍi has independent vowel history.
d78	d78	be fit, be able	Kodagu	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Kolami	C. Dravidian	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Konda	S. Dravidian II	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	R	aṭ- (-t-)	f_mcpi7ghi2ntiu	1	0	Bare stem retains order.
d78	d78	be fit, be able	Koraga	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Kota	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Kudiya	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Kui	S. Dravidian II	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	R	āḍa (āḍi-)	f_va25fz4qit7ig	1	0	Lengthening without displacement.
d78	d78	be fit, be able	Kurumba	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Kurux	N. Dravidian	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Kuwi	S. Dravidian II	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	R	aḍ- (-it-)|āḍ- (-it-)|āḍ|aṙdali	f_2gib44io22lfm;f_a3altkvyewc3a;f_t2plhmcrbvuw6;f_w4xpm3xia26s4	4	0	Quantity and consonant variants; original V–apical order retained.
d78	d78	be fit, be able	MalaMalasar	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	MalaPulaya	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Malasar	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Malayalam	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	R	aṭukka|aṭavu	f_6yxfhwwxoukwc;f_jaudq2qwxlr5w	3	0	Order retained.
d78	d78	be fit, be able	Malto	N. Dravidian	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	R	aṭye	f_pl6klobvb6bum	1	0	Order retained.
d78	d78	be fit, be able	Manda	S. Dravidian II	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	R	aḍ	f_sj4dimtzmtowu	1	0	Order retained.
d78	d78	be fit, be able	Mannan	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Muduga	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Muthuvan	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Naiki	C. Dravidian	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Naikri	C. Dravidian	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	OMal	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	OTelugu	S. Dravidian II	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Paliya	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	PaluKurumba	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Parji	C. Dravidian	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Pengo	S. Dravidian II	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	R	aḍ- (aṛt-)	f_t3ebrrb75lky6	1	0	Order retained.
d78	d78	be fit, be able	Sholaga	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Tamil	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	R	aṭu|aṭaivu	f_rzk2hws6shs5o;f_esldkqabmijng	3	0	Order retained.
d78	d78	be fit, be able	Telugu	S. Dravidian II	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	R	aḍaru	f_uozmojogquqli	1	0	No displacement in the attested derivative.
d78	d78	be fit, be able	Toda	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Tulu	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	Urali	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	markodi	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d78	d78	be fit, be able	pampa	S. Dravidian I	core-formation-uncertain	Ø	a	short	ṭ	singleton	unknown	VC-V / VC-VC	verb	medium	medium	missing			0	0	
d79	d79	approach, join, near	AluKurumba	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Badaga	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	R	adasu|aduve	f_pxknpfkckkxt2;f_l7aff4qald56e	4	0	Order retained; import marks these uncertain.
d79	d79	approach, join, near	Belari	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	BettaKurumba	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Brahui	Brahui	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Eravallan	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Gadaba	C. Dravidian	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Gondi	S. Dravidian II	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Irula	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Kadar	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Kannada	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	R	aḍe|aḍar|aḍasu	f_inibm27wdoacq;f_mum63zb5tebbi;f_p7q4vgf4rtbtu	7	0	Original order retained.
d79	d79	approach, join, near	Kodagu	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	R	aḍɨ- (aḍɨp-, aḍɨt-)	f_qe3invpaphrac	1	0	Order retained.
d79	d79	approach, join, near	Kolami	C. Dravidian	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Konda	S. Dravidian II	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Koraga	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Kota	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	R	aṛ- (aṭ-)	f_cyevisd4o4omq	1	0	Root order retained, tense allomorphy separate.
d79	d79	approach, join, near	Kudiya	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Kui	S. Dravidian II	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	M	aḍa (aḍi-)|aṭpa (aṭt-)|ṛānja (ṛānji-)|ṛāspa (ṛāspi-)	f_n62fnanapyddg;f_rcx76quvo7nbw;f_lj7tp7vi4m3o2;f_2vxco53vunhbq	12	0	Displaced marriage derivatives coexist with retained join derivatives.
d79	d79	approach, join, near	Kurumba	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Kurux	N. Dravidian	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Kuwi	S. Dravidian II	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	A	dagira|daggire|ḍagre	f_7jfw3hogse72i;f_n3ldpatq3cxaw;f_e5twbsmh3y5le	3	0	Displaced-looking extended near word; likely contact candidate, donor not established.
d79	d79	approach, join, near	MalaMalasar	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	MalaPulaya	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Malasar	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Malayalam	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	R	aṭayuka|aṭukka|aṭuppu	f_b5amyywv2kg64;f_x2ib3lxudi6hc;f_ga7cbzcxumte4	12	0	Original order retained.
d79	d79	approach, join, near	Malto	N. Dravidian	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	R	aṭge|aṭgi	f_d7wfeufjfooya;f_pehluqy2luwlg	3	0	Postvocalic apical retained.
d79	d79	approach, join, near	Manda	S. Dravidian II	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Mannan	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Muduga	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Muthuvan	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Naiki	C. Dravidian	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Naikri	C. Dravidian	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	OMal	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	OTelugu	S. Dravidian II	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Paliya	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	PaluKurumba	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Parji	C. Dravidian	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Pengo	S. Dravidian II	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Sholaga	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	Tamil	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	R	aṭai|aṭu|aṭaicu	f_3nv75kwdqoaog;f_v5o7vwbqjyze4;f_g5na5idrg5qia;f_g5cok7qpyz4a2	12	0	Original order retained.
d79	d79	approach, join, near	Telugu	S. Dravidian II	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	M	ḍāyu|dāyu|ḍāpu|dāpu|ḍaggaṟa|daggaṟa|aḍaru	f_yq3xcphvgf2xs;f_nfiovvrlffkag;f_52de2l2gjglkq;f_q4h3lpx6xi6ow;f_6ud64zlrr5o3a;f_k4y6jfdltdh4y;f_xcacbitxwveko	11	0	Long approach/near forms, short geminate extension and retained arise derivative.
d79	d79	approach, join, near	Toda	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	R	aṛpɨn	f_qfw7yw6m7zejo;f_xxhclaurmefxe	7	0	Dowry formation retains root vowel first.
d79	d79	approach, join, near	Tulu	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	R	aḍevuni|aḍepuni|aḍavu	f_2czl4itijl5my;f_to5qe237ulnnk;f_ypmg2llxfyqem	5	0	Order retained.
d79	d79	approach, join, near	Urali	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d79	d79	approach, join, near	markodi	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	R	adut	f_kucttwvkjljwk	1	0	Attested near form; limited lexical evidence.
d79	d79	approach, join, near	pampa	S. Dravidian I	core	Ø	a	short	ṭ	singleton	a	VC-ay / other derivatives	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	AluKurumba	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Badaga	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	R	adaku|adangu|aḍduku	f_rpwardm5k5nay;f_qlp56u3lfnxfg;f_omynkozumxnbq	4	0	Order retained with geminate and transitivity variants.
d80	d80	pile, arrange in tiers	Belari	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	BettaKurumba	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Brahui	Brahui	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Eravallan	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Gadaba	C. Dravidian	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Gondi	S. Dravidian II	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Irula	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Kadar	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Kannada	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	R	aḍuku|aḍaku	f_fob2thjnbbgdg;f_etc3hvk2wv3fq	4	0	Both medial vowels preserve order.
d80	d80	pile, arrange in tiers	Kodagu	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	R	aḍak- (aḍaki-)|aḍaŋg- (aḍaŋgi-)	f_cdobzpxcdl4ko;f_yul7gpbpiiqao	2	0	Related transitive/intransitive stems retain order.
d80	d80	pile, arrange in tiers	Kolami	C. Dravidian	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Konda	S. Dravidian II	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Koraga	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Kota	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	R	aṛk- (aṛky-)|aṛg- (aṛgy-)	f_hmb5m77xlqboo;f_4xnogxq7ygdtw	3	0	Medial-vowel syncope only.
d80	d80	pile, arrange in tiers	Kudiya	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Kui	S. Dravidian II	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Kurumba	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Kurux	N. Dravidian	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Kuwi	S. Dravidian II	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	MalaMalasar	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	MalaPulaya	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Malasar	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Malayalam	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	R	aṭukkuka|aṭukku	f_byyhvqqcidgf2;f_gvtu6wbc4nznu	3	0	Original order retained.
d80	d80	pile, arrange in tiers	Malto	N. Dravidian	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Manda	S. Dravidian II	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Mannan	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Muduga	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Muthuvan	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Naiki	C. Dravidian	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Naikri	C. Dravidian	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	OMal	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	OTelugu	S. Dravidian II	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Paliya	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	PaluKurumba	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Parji	C. Dravidian	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Pengo	S. Dravidian II	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Sholaga	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	missing			0	0	
d80	d80	pile, arrange in tiers	Tamil	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	R	aṭukku|aṭukkam	f_55codsb7ffihi;f_n7xtwstpi4dpa	3	0	Original order retained.
d80	d80	pile, arrange in tiers	Telugu	S. Dravidian II	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	R	aḍuku	f_z3onimgv2kbbe	1	0	High-vowel derivative retains V–apical order.
d80	d80	pile, arrange in tiers	Toda	S. Dravidian I	core	Ø	a	short	ṭ	singleton	u	VC-u-PP	verb/noun	high	medium	R	oṛk- (oṛky-)|oḍg- (oḍgy-)	f_b7vdvhuy4pqcw;f_zbo4ucfd2lukk	5	0	Medial-vowel syncope and vowel quality change only.
