family_id	language	forms	analysis	unresolved	scope
1804	Sh	"[{""form"": ""ŭthắlū"", ""outcome"": ""syllable-marked@-2"", ""source"": ""CDIAL"", ""dialect"": ""Sh"", ""gloss"": ""high, tall, loud"", ""record_id"": ""f_ycrmqa2zumphq"", ""excluded"": """"}]"	Palula utháalu has early prominence on the final long root syllable before u, a clear modern member of the root-final adjective class. Old variants differ in root quantity and final consonant and lack independently recorded accent. The modern class assignment is supported by adjective morphology, but historical retraction cannot be measured from these unaccented inputs.	Read inflection and discriminate the old short versus long variant using comparative segmental evidence.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
1804	Phal	"[{""form"": ""utthālu"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""Phal"", ""gloss"": ""high"", ""record_id"": ""f_arz4e4glthtoc"", ""excluded"": """"}, {""form"": ""utháalu"", ""outcome"": ""E@-2"", ""source"": ""liljegren"", ""dialect"": ""Phal"", ""gloss"": ""high; tall (structure, etc.)"", ""record_id"": ""f_vicer7wlo2rkc"", ""excluded"": """"}, {""form"": ""uthʹâlu"", ""outcome"": ""E@-2"", ""source"": ""strand"", ""dialect"": ""Phal"", ""gloss"": ""high"", ""record_id"": ""f_h4fgrmpxf7mhg"", ""excluded"": """"}]"	Palula utháalu has early prominence on the final long root syllable before u, a clear modern member of the root-final adjective class. Old variants differ in root quantity and final consonant and lack independently recorded accent. The modern class assignment is supported by adjective morphology, but historical retraction cannot be measured from these unaccented inputs.	Read inflection and discriminate the old short versus long variant using comparative segmental evidence.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
1804	Sv	[]	Palula utháalu has early prominence on the final long root syllable before u, a clear modern member of the root-final adjective class. Old variants differ in root quantity and final consonant and lack independently recorded accent. The modern class assignment is supported by adjective morphology, but historical retraction cannot be measured from these unaccented inputs.	Read inflection and discriminate the old short versus long variant using comparative segmental evidence.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
1804	Kalk	[]	Palula utháalu has early prominence on the final long root syllable before u, a clear modern member of the root-final adjective class. Old variants differ in root quantity and final consonant and lack independently recorded accent. The modern class assignment is supported by adjective morphology, but historical retraction cannot be measured from these unaccented inputs.	Read inflection and discriminate the old short versus long variant using comparative segmental evidence.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
1804	Kund	[]	Palula utháalu has early prominence on the final long root syllable before u, a clear modern member of the root-final adjective class. Old variants differ in root quantity and final consonant and lack independently recorded accent. The modern class assignment is supported by adjective morphology, but historical retraction cannot be measured from these unaccented inputs.	Read inflection and discriminate the old short versus long variant using comparative segmental evidence.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
1804	bro	[]	Palula utháalu has early prominence on the final long root syllable before u, a clear modern member of the root-final adjective class. Old variants differ in root quantity and final consonant and lack independently recorded accent. The modern class assignment is supported by adjective morphology, but historical retraction cannot be measured from these unaccented inputs.	Read inflection and discriminate the old short versus long variant using comparative segmental evidence.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
1804	Ush	[]	Palula utháalu has early prominence on the final long root syllable before u, a clear modern member of the root-final adjective class. Old variants differ in root quantity and final consonant and lack independently recorded accent. The modern class assignment is supported by adjective morphology, but historical retraction cannot be measured from these unaccented inputs.	Read inflection and discriminate the old short versus long variant using comparative segmental evidence.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
1929	Sh	"[{""form"": ""ŭyā́nŭ"", ""outcome"": ""syllable-marked@-2"", ""source"": ""CDIAL"", ""dialect"": ""Sh"", ""gloss"": ""hungry"", ""record_id"": ""f_nxtkrdva7z4hc"", ""excluded"": """"}, {""form"": ""uyáno"", ""outcome"": ""S@-2"", ""source"": ""schmidt"", ""dialect"": ""gil"", ""gloss"": ""hungry"", ""record_id"": ""f_pxork6lcuqzds"", ""excluded"": """"}, {""form"": ""uyáno"", ""outcome"": ""S@-2"", ""source"": ""degener-shina2008"", ""dialect"": ""gil"", ""gloss"": ""hungry"", ""record_id"": ""f_lb76pjzmnq2pm"", ""excluded"": """"}]"	Gilgit uyáno accents the final root syllable before the masculine o. The original -yu formation and loss of intervocalic d make the modern adjective a remodeled input, and seeking water to hungry involves a semantic generalization from thirst to appetite. The root-final extended-stem accent hypothesis predicts the locus but not all segments.	The n/o morphology and the old semantic bridge require independent confirmation before this can be a high-confidence extension example.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
1929	Phal	[]	Gilgit uyáno accents the final root syllable before the masculine o. The original -yu formation and loss of intervocalic d make the modern adjective a remodeled input, and seeking water to hungry involves a semantic generalization from thirst to appetite. The root-final extended-stem accent hypothesis predicts the locus but not all segments.	The n/o morphology and the old semantic bridge require independent confirmation before this can be a high-confidence extension example.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
1929	Sv	[]	Gilgit uyáno accents the final root syllable before the masculine o. The original -yu formation and loss of intervocalic d make the modern adjective a remodeled input, and seeking water to hungry involves a semantic generalization from thirst to appetite. The root-final extended-stem accent hypothesis predicts the locus but not all segments.	The n/o morphology and the old semantic bridge require independent confirmation before this can be a high-confidence extension example.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
1929	Kalk	[]	Gilgit uyáno accents the final root syllable before the masculine o. The original -yu formation and loss of intervocalic d make the modern adjective a remodeled input, and seeking water to hungry involves a semantic generalization from thirst to appetite. The root-final extended-stem accent hypothesis predicts the locus but not all segments.	The n/o morphology and the old semantic bridge require independent confirmation before this can be a high-confidence extension example.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
1929	Kund	[]	Gilgit uyáno accents the final root syllable before the masculine o. The original -yu formation and loss of intervocalic d make the modern adjective a remodeled input, and seeking water to hungry involves a semantic generalization from thirst to appetite. The root-final extended-stem accent hypothesis predicts the locus but not all segments.	The n/o morphology and the old semantic bridge require independent confirmation before this can be a high-confidence extension example.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
1929	bro	[]	Gilgit uyáno accents the final root syllable before the masculine o. The original -yu formation and loss of intervocalic d make the modern adjective a remodeled input, and seeking water to hungry involves a semantic generalization from thirst to appetite. The root-final extended-stem accent hypothesis predicts the locus but not all segments.	The n/o morphology and the old semantic bridge require independent confirmation before this can be a high-confidence extension example.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
1929	Ush	[]	Gilgit uyáno accents the final root syllable before the masculine o. The original -yu formation and loss of intervocalic d make the modern adjective a remodeled input, and seeking water to hungry involves a semantic generalization from thirst to appetite. The root-final extended-stem accent hypothesis predicts the locus but not all segments.	The n/o morphology and the old semantic bridge require independent confirmation before this can be a high-confidence extension example.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
