class_id	record_id	analysis_token_id	family_id	language	form	gloss
Palula-short-u-adjectives	f_2w66wnoimvsli	f_2w66wnoimvsli	2540	Phal	úču	few; a little
Palula-short-u-adjectives	f_n53qiu223svli	f_n53qiu223svli		Phal	čúulu	wide, thick, big (about inanimates)
Palula-short-u-adjectives	f_6vhmdrctmbmqy	f_6vhmdrctmbmqy		Phal	parúku	last year's
Palula-short-u-adjectives	f_w4tup63su3j4q	f_w4tup63su3j4q		Phal	tipúku	present
Palula-short-u-adjectives	f_fiiy45egdcmn2	f_fiiy45egdcmn2		Phal	ǰáaru	old; hardened; not fresh
Palula-short-u-adjectives	f_te7erw54blipe	f_te7erw54blipe	6926	Phal	náanu	naked
Palula-short-u-adjectives	f_lc2nlvqh5ysjs	f_lc2nlvqh5ysjs	13363	Phal	sáatru	low (about building, etc.)
Palula-short-u-adjectives	f_3uyd6wv23msu4	f_3uyd6wv23msu4	9330	Phal	bhakúlu	fat, thick; strong
Palula-short-u-adjectives	f_vzzbfoon65zbu	f_vzzbfoon65zbu	4424	Phal	gháanu	large, big
Palula-short-u-adjectives	f_6ooztl6qyvw6q	f_6ooztl6qyvw6q		Phal	aaǰúku	today's
Palula-short-u-adjectives	f_gvckqnihomlgs	f_gvckqnihomlgs		Phal	baa~ílu	made of oak
Palula-short-u-adjectives	f_dpdhpb32rfazk	f_dpdhpb32rfazk	13693	Phal	síndu	wet
Palula-short-u-adjectives	f_mn6v5vwt45rdu	f_mn6v5vwt45rdu		Phal	tróku	thin, skinny; weak, worn
Palula-short-u-adjectives	f_3l6lzdn7huya4	f_3l6lzdn7huya4	2613	Phal	kháaču	bad
Palula-short-u-adjectives	f_nguvkfcw5lnf2	f_nguvkfcw5lnf2	5679	Phal	táatu	hot
Palula-short-u-adjectives	f_udxwwbx4zqrhi	f_udxwwbx4zqrhi		Phal	katíitu	that big; what a big [sth]; how big; of such size
Palula-short-u-adjectives	f_ubdaiww3bug5c	f_ubdaiww3bug5c		Phal	eeteeṇú	like that, just like that; such, so
Palula-short-u-adjectives	f_f2ix3lgckfyla	f_f2ix3lgckfyla	12642	Phal	šišáwu	beautiful
Palula-short-u-adjectives	f_q7sgl57kkttks	f_q7sgl57kkttks		Phal	kaantíiru	insane (person); crazy, mad
Palula-short-u-adjectives	f_3ascirwmhn6g4	f_3ascirwmhn6g4	1962	Phal	ungúru	heavy
Palula-short-u-adjectives	f_ex6dxbujvjsvq	f_ex6dxbujvjsvq	11751	Phal	bidráagu	ill, sick; the sick (person)
Palula-short-u-adjectives	f_vixvbszxadhfy	f_vixvbszxadhfy		Phal	meeṭíilu	of clay
Palula-short-u-adjectives	f_bj33vifiqb57i	f_bj33vifiqb57i		Phal	dhooṛúku	yesterday's; younger
Palula-short-u-adjectives	f_kdq7bq55yqhgu	f_kdq7bq55yqhgu		Phal	léku	small
Palula-short-u-adjectives	f_sxefl3rjy3num	f_sxefl3rjy3num	10496	Phal	yúuṛu	twin (person)
Palula-short-u-adjectives	f_5krpj4xdrbupk	f_5krpj4xdrbupk		Phal	c̣híiku	timid
Palula-short-u-adjectives	f_bofzrqsrbabiy	f_bofzrqsrbabiy	1236	Phal	óomu	unripe; raw
Palula-short-u-adjectives	f_dm4orq5vixtfi	f_dm4orq5vixtfi	8047	Phal	paṇáaru	white
Palula-short-u-adjectives	f_iufdvjszekuyi	f_iufdvjszekuyi		Phal	giḍúuču	from Damel, of Damel; person from Damel
Palula-short-u-adjectives	f_rxbwwjrwknd2c	f_rxbwwjrwknd2c	644	Phal	áaḍu	half; half of, some of; the one half; half of the people; some of them, etc.
Palula-short-u-adjectives	f_gyj7em6aqpm4e	f_gyj7em6aqpm4e	6983	Phal	náawu	new
Palula-short-u-adjectives	f_qeagm36teblt2	f_qeagm36teblt2		Phal	pičhílu	slippery
Palula-short-u-adjectives	f_xzus37vudq3ks	f_xzus37vudq3ks	13534	Phal	šišáwu	beautiful
Palula-short-u-adjectives	f_vul4mnjzxehag	f_vul4mnjzxehag		Phal	bhiaalúku	last night's
Palula-short-u-adjectives	f_2s3dbgr747fbq	f_2s3dbgr747fbq	4889	Phal	čúṇu	thin, small
Palula-short-u-adjectives	f_u5326otvtzozy	f_u5326otvtzozy	6368	Phal	dhrígu	long, tall
Palula-short-u-adjectives	f_qrlzfflxe3dee	f_qrlzfflxe3dee		Phal	atíitu	like that; that much
Palula-short-u-adjectives	f_qfcfmpspbh7km	f_qfcfmpspbh7km		Phal	tríimbu	thick (about plants, forest)
Palula-short-u-adjectives	f_rvrfovg54cto4	f_rvrfovg54cto4	9530	Phal	bhúuru	deaf
Palula-short-u-adjectives	f_js6xgmvlfyzza	f_js6xgmvlfyzza		Phal	muṣṭú	of the past; forward; before, first
Palula-short-u-adjectives	f_gugzwptdgrta2	f_gugzwptdgrta2	9271	Phal	búuḍu	old
Palula-short-u-adjectives	f_pa7dh2435bsry	f_pa7dh2435bsry	11929	Phal	bíiḍu	many; much; very; really
Palula-short-u-adjectives	f_cx3s74iwxjmeo	f_cx3s74iwxjmeo		Phal	kateeṇú	what kind of; such kind of
Palula-short-u-adjectives	f_kzp57hxyqrdyw	f_kzp57hxyqrdyw		Phal	muṣṭúku	of the past, olden
Palula-short-u-adjectives	f_6pxjcbhqnr7m4	f_6pxjcbhqnr7m4	9268	Phal	bhúuru	deaf
Palula-short-u-adjectives	f_ze3frt2tqujw2	f_ze3frt2tqujw2		Phal	wíilu	watery
Palula-short-u-adjectives	f_ej2tgspf33d4a	f_ej2tgspf33d4a	3364	Phal	khúšu	left; left-handed
Palula-short-u-adjectives	f_5pab4miqfzss2	f_5pab4miqfzss2		Phal	súuru	whole; good, healthy
Palula-short-u-adjectives	f_mai5vdmi34kxa	f_mai5vdmi34kxa		Phal	lúugu	strange (person); non-related
Palula-short-u-adjectives	f_2ptb4aviyy6gi	f_2ptb4aviyy6gi		Phal	amilóolu	unsalted
Palula-short-u-adjectives	f_zhge6pthpvojw	f_zhge6pthpvojw		Phal	ǰhaṭíilu	(made) of fur
Palula-short-u-adjectives	f_nxwwzu35he5kg	f_nxwwzu35he5kg	5938	Phal	tríṣṭu	sour, bitter
Palula-short-u-adjectives	f_utujdnpqw6vzi	f_utujdnpqw6vzi		Phal	buc̣hóolu	hungry
Palula-short-u-adjectives	f_2x5egyolhpa7k	f_2x5egyolhpa7k		Phal	lameeṭičhinilú	tail-less
Palula-short-u-adjectives	f_gd3uhtbi7kwqy	f_gd3uhtbi7kwqy		Phal	čóolu	wide, thick, big (about inanimates)
Palula-short-u-adjectives	f_bfujkgwk5yhhy	f_bfujkgwk5yhhy	10896	Phal	lhoóku	small; (small) child
Palula-short-u-adjectives	f_ajjtn2tbz5rp2	f_ajjtn2tbz5rp2	3523	Phal	koomáalu	soft
Palula-short-u-adjectives	f_xscsjsn3hqnwc	f_xscsjsn3hqnwc		Phal	atsharíitu	from Ashret, of Ashret; person from Ashret
Palula-short-u-adjectives	f_rd2tfutqfwfyi	f_rd2tfutqfwfyi		Phal	kúulu	bent; crooked; not straight
Palula-short-u-adjectives	f_gfwv3enm6jbls	f_gfwv3enm6jbls	6119	Phal	deec̣híṇu	right
Palula-short-u-adjectives	f_sszd7suoujs4q	f_sszd7suoujs4q	3153	Phal	kháču	bad
Palula-short-u-adjectives	f_llp4p5ogns3ci	f_llp4p5ogns3ci		Phal	kramačúuru	lazy
Palula-short-u-adjectives	f_jsqqumrn4b7ei	f_jsqqumrn4b7ei		Phal	šaakíilu	wooden
Palula-short-u-adjectives	f_efo43vlpmki4q	f_efo43vlpmki4q	11168	Phal	lhoyílu	red; money (substantivized in plural; i.e. red like the 100 rupee note)
Palula-short-u-adjectives	f_i35dx6ihc3ygm	f_i35dx6ihc3ygm		Phal	eetiitíitu	exactly such
Palula-short-u-adjectives	f_qi4wlcejlnqo2	f_qi4wlcejlnqo2	12009	Phal	bistíiṇu	wide, broad; loose
Palula-short-u-adjectives	f_3tct4vlrxvt6e	f_3tct4vlrxvt6e		Phal	guṭúmbu	deep
Palula-short-u-adjectives	f_vjapbnuo56evc	f_vjapbnuo56evc		Phal	triṣéelu	thirsty
Palula-short-u-adjectives	f_p5k2zpyzwlmzu	f_p5k2zpyzwlmzu		Phal	hateeṇú	like that, just like that; such, so
Palula-short-u-adjectives	f_xp4lzuq6ge24o	f_xp4lzuq6ge24o		Phal	muxaakúku	of the past, olden
Palula-short-u-adjectives	f_fgmogivdj72p4	f_fgmogivdj72p4		Phal	ac̣híiwu	sane
Palula-short-u-adjectives	f_tznb47hr7kv56	f_tznb47hr7kv56		Phal	búku	dull
Palula-short-u-adjectives	f_pcvr4zir2hoow	f_pcvr4zir2hoow		Phal	lhúuṇu	salty
Palula-short-u-adjectives	f_6jpkdn653gavo	f_6jpkdn653gavo	3153	Phal	kháaču	bad
Palula-short-u-adjectives	f_6ysclmsnw6n4s	f_6ysclmsnw6n4s		Phal	phalúuṛu	sole, only
Palula-short-u-adjectives	f_nw7reh3kwkfue	f_nw7reh3kwkfue	10191	Phal	móṇḍu	blunt, pointless
Palula-short-u-adjectives	f_abfkmdm2dtynu	f_abfkmdm2dtynu		Phal	khaṭáanu	short
Palula-short-u-adjectives	f_q2wn3qv65bwia	f_q2wn3qv65bwia		Phal	raatúku	of night (and day) periods
Palula-short-u-adjectives	f_iyzky4h62cfsa	f_iyzky4h62cfsa		Phal	guṭúmu	deep
Palula-short-u-adjectives	f_jvhv7yliln5sk	f_jvhv7yliln5sk		Phal	kaaláaṣu	Kalasha; of Kalasha origin (a neighbouring, non-Muslim, group); Kalasha person
Palula-short-u-adjectives	f_5tff23pqjlouq	f_5tff23pqjlouq	2046	Phal	úbu	light (of weight)
Palula-short-u-adjectives	f_sd7jhqskewqwm	f_sd7jhqskewqwm		Phal	paalúulu	Palulo (person)
Palula-short-u-adjectives	f_h4poxjgevd7km	f_h4poxjgevd7km	12717	Phal	ṣíiṛu	blind (person)
Palula-short-u-adjectives	f_pztwchelayioq	f_pztwchelayioq		Phal	čimaríilu	of steel, iron
Palula-short-u-adjectives	f_nuf2g2rnmtano	f_nuf2g2rnmtano		Phal	móḍu	dull
Palula-short-u-adjectives	f_ckakslbwtixv2	f_ckakslbwtixv2	1440	Phal	aawíiṛu	narrow ; tight
Palula-short-u-adjectives	f_vicer7wlo2rkc	f_vicer7wlo2rkc	1804	Phal	utháalu	high; tall (structure, etc.)
Palula-short-u-adjectives	f_deergxlqmiyvw	f_deergxlqmiyvw	11338	Phal	aaghaabáanu	sky-coloured
Palula-short-u-adjectives	f_igqacbiliw4rq	f_igqacbiliw4rq		Phal	ǰhaṭílu	hairy, fur-clad
Palula-short-u-adjectives	f_mmy6muqnv4olu	f_mmy6muqnv4olu		Phal	kooíilu	made from olive tree wood
Palula-short-u-adjectives	f_3pdwx5j3hoztm	f_3pdwx5j3hoztm		Phal	pamíilu	woolen
Palula-short-u-adjectives	f_7cgajcw3ofv62	f_7cgajcw3ofv62	5244	Phal	ǰáandu	alive; living (person)
Palula-aa-ee-i-nouns	f_cr6siw6xhsxug	f_cr6siw6xhsxug		Phal	baáɣ	garden
Palula-aa-ee-i-nouns	f_simwwkbsatsx4	f_simwwkbsatsx4		Phal	kalighaáṣ	big centipede
Palula-aa-ee-i-nouns	f_jevhihyuwbjuo	f_jevhihyuwbjuo		Phal	riwaáǰ	custom, tradition
Palula-aa-ee-i-nouns	f_mrh5mss5kvm6s	f_mrh5mss5kvm6s		Phal	ǰumaát	mosque
Palula-aa-ee-i-nouns	f_j7erdy53crjvo	f_j7erdy53crjvo		Phal	aawaáz	sound
Palula-aa-ee-i-nouns	f_haktt2flulack	f_haktt2flulack		Phal	daalaán	yard (outside house)
Palula-aa-ee-i-nouns	f_rkx37v4beqbq2	f_rkx37v4beqbq2		Phal	noqsaán	damage
Palula-aa-ee-i-nouns	f_wrbm4lkflf2p4	f_wrbm4lkflf2p4		Phal	rhoošnaám	morning
Palula-aa-ee-i-nouns	f_xx2z6xtslqags	f_xx2z6xtslqags		Phal	aayaát	verse (in the Qur'an)
Palula-aa-ee-i-nouns	f_7fvsosyu2vpuk	f_7fvsosyu2vpuk		Phal	šišawaár	beauty
Palula-aa-ee-i-nouns	f_2jz5daavhokn6	f_2jz5daavhokn6		Phal	taáǰ	crown
Palula-aa-ee-i-nouns	f_cj4cd5rxyzpb6	f_cj4cd5rxyzpb6		Phal	azaáb	punishment (especially divine)
Palula-aa-ee-i-nouns	f_wtrlz3erutpo6	f_wtrlz3erutpo6		Phal	čarbhaáng	dawn
Palula-aa-ee-i-nouns	f_prxoypkhk6au4	f_prxoypkhk6au4		Phal	mheerabaán	thank, thanks
Palula-aa-ee-i-nouns	f_3orleu26h5sj6	f_3orleu26h5sj6		Phal	roošnaám	morning
Palula-aa-ee-i-nouns	f_r42ycfa7hqthc	f_r42ycfa7hqthc		Phal	paakistaán	Pakistan
Palula-aa-ee-i-nouns	f_awz53ddkgnd7k	f_awz53ddkgnd7k		Phal	nuqsaán	damage
Palula-aa-ee-i-nouns	f_no75pl6faee22	f_no75pl6faee22		Phal	sahaát	time, a while
Palula-aa-ee-i-nouns	f_kbddrctgnldfe	f_kbddrctgnldfe		Phal	ǰamaát	class, grade
Palula-aa-ee-i-nouns	f_3npdubdbsskkc	f_3npdubdbsskkc		Phal	salaám	greeting
Palula-aa-ee-i-nouns	f_6bzbyubxz6s74	f_6bzbyubxz6s74		Phal	šaál	veil; sheet; shawl
Palula-aa-ee-i-nouns	f_zbdmmt6wyvn2q	f_zbdmmt6wyvn2q		Phal	insaáf	justice
Palula-aa-ee-i-nouns	f_a5s3m5ze2mbq6	f_a5s3m5ze2mbq6		Phal	ǰazbaát	emotion, feeling
Palula-aa-ee-i-nouns	f_ld4mfv3ncdgp6	f_ld4mfv3ncdgp6		Phal	islaám	Islam
Palula-aa-ee-i-nouns	f_trgo36y7pvdzc	f_trgo36y7pvdzc		Phal	xoraák	food; livelihood
Palula-aa-ee-i-nouns	f_peyh23hgbodl4	f_peyh23hgbodl4	8906	Phal	parhaár	wound
Palula-aa-ee-i-nouns	f_ben4njjx7vqda	f_ben4njjx7vqda		Phal	maalumaát	information
Palula-aa-ee-i-nouns	f_jvs5aaq4v2pca	f_jvs5aaq4v2pca		Phal	saamaán	things, stuff
Palula-aa-ee-i-nouns	f_6tgwnoodhrkjg	f_6tgwnoodhrkjg		Phal	hiimaál	glacier, packed snow; avalanche
Palula-aa-ee-i-nouns	f_e5bausjld6bts	f_e5bausjld6bts		Phal	bigaár	serfdom
Palula-aa-ee-i-nouns	f_5bm3wkpvr27dw	f_5bm3wkpvr27dw		Phal	intizaár	waiting
Palula-aa-ee-i-nouns	f_5iz34b66lch6i	f_5iz34b66lch6i	10702	Phal	raát	night (as a measure of time); 24-hour period
Palula-aa-ee-i-nouns	f_ptbsdpoffnm6o	f_ptbsdpoffnm6o		Phal	sitaár	sitar (musical instrument)
Palula-aa-ee-i-nouns	f_lezpxxbwq73r4	f_lezpxxbwq73r4		Phal	kitaáb	book
Palula-aa-ee-i-nouns	f_4tpbyttjwfcn2	f_4tpbyttjwfcn2		Phal	taár	wire
Palula-aa-ee-i-nouns	f_cqtygeiirggyy	f_cqtygeiirggyy		Phal	traambumaáṇ	wasp's nest
Palula-aa-ee-i-nouns	f_26cwzonouzuqg	f_26cwzonouzuqg		Phal	zabaán	language
Palula-aa-ee-i-nouns	f_rkjainn5k3nog	f_rkjainn5k3nog		Phal	oombaár	canal inlet
Palula-aa-ee-i-nouns	f_bftntasugazbc	f_bftntasugazbc		Phal	bardaáš	endurance; patience
Palula-aa-ee-i-nouns	f_t5g2wjz342ciu	f_t5g2wjz342ciu		Phal	čarbaáng	dawn
Palula-aa-ee-i-nouns	f_3ducnndirswaq	f_3ducnndirswaq		Phal	haawaáz	sound
Palula-aa-ee-i-nouns	f_k6jpyyb2jstte	f_k6jpyyb2jstte		Phal	šidalaár	coldness
Palula-aa-ee-i-nouns	f_oopmhew6iiosg	f_oopmhew6iiosg		Phal	imtihaán	examination, test
Palula-aa-ee-i-nouns	f_wjycsn4v4zsv2	f_wjycsn4v4zsv2		Phal	xeeraát	happiness; peace
Palula-aa-ee-i-nouns	f_nz5i6tqqmgokc	f_nz5i6tqqmgokc		Phal	arabistaán	Arabia
Palula-aa-ee-i-nouns	f_dfn7khd5ytara	f_dfn7khd5ytara		Phal	misaál	example
Palula-aa-ee-i-nouns	f_xvemz4z3alsdy	f_xvemz4z3alsdy		Phal	quraán	the Qur'an
Palula-aa-ee-i-nouns	f_6qfjwqm6ha6ku	f_6qfjwqm6ha6ku		Phal	ǰhaáz	aeroplane; vessel
Palula-aa-ee-i-nouns	f_o3be7ais4mwas	f_o3be7ais4mwas		Phal	musaál	example
Palula-aa-ee-i-nouns	f_g6nucgrncxiim	f_g6nucgrncxiim		Phal	pruugraám	programme
Palula-aa-ee-i-nouns	f_7qj52no7k4jg6	f_7qj52no7k4jg6		Phal	zubaán	language
Palula-aa-ee-i-nouns	f_4347nhvpndvda	f_4347nhvpndvda		Phal	dukaán	shop, store
Palula-aa-ee-i-nouns	f_47u3ly3ybbxl6	f_47u3ly3ybbxl6		Phal	ǰanǰaál	quarrel; war
Palula-aa-ee-i-nouns	f_sgvvv6rxcvvme	f_sgvvv6rxcvvme		Phal	xabaár	news, information
Palula-aa-ee-i-nouns	f_4ksth34gxekg4	f_4ksth34gxekg4		Phal	ilaán	announcement
Palula-aa-ee-i-nouns	f_w7mvth3bi2g4m	f_w7mvth3bi2g4m		Phal	mulaaqaát	meeting, encountering
Palula-aa-ee-i-nouns	f_j3ypcfayd3sri	f_j3ypcfayd3sri		Phal	haál	hall; condition
Palula-aa-ee-i-nouns	f_ibawg2cct3mpe	f_ibawg2cct3mpe		Phal	gilaás	glass (drinking vessel)
Palula-aa-ee-i-nouns	f_7zdpfqqkdtv2i	f_7zdpfqqkdtv2i		Phal	aaraám	rest; ease
Palula-aa-ee-i-nouns	f_xap43gnjpdgxs	f_xap43gnjpdgxs		Phal	dimaáɣ	brain; mind
Palula-aa-ee-i-nouns	f_yul4byzkag7im	f_yul4byzkag7im		Phal	ɣaár	(large) cave
Palula-aa-ee-i-nouns	f_f236htapldwci	f_f236htapldwci		Phal	bhakulaár	fatness
Palula-aa-ee-i-nouns	f_mw6pphenk7jtc	f_mw6pphenk7jtc		Phal	inaám	gift
Palula-aa-ee-i-nouns	f_o7ny5fqgyqd5q	f_o7ny5fqgyqd5q		Phal	kaṛaáw	effort; extra work, burden
Palula-aa-ee-i-nouns	f_ws3wlawve5lpi	f_ws3wlawve5lpi		Phal	laawaáṇ	broth; soup
Palula-aa-ee-i-nouns	f_cjxfs33pltp7s	f_cjxfs33pltp7s		Phal	yaadgaár	memory
Palula-aa-ee-i-nouns	f_ad7axyvp23fn6	f_ad7axyvp23fn6		Phal	šaáx	branch (genealogical)
Palula-aa-ee-i-nouns	f_7uajz5tyhjtfu	f_7uajz5tyhjtfu	9560	Phal	ghuumaál	earthquake
Palula-aa-ee-i-nouns	f_pke6tngkb2kbc	f_pke6tngkb2kbc		Phal	rikaáḍ	recording; record
Palula-aa-ee-i-nouns	f_mtvkqvmfjly4w	f_mtvkqvmfjly4w	11564	Phal	baát	word; talk; issue, matter; speech, language
Palula-aa-ee-i-nouns	f_y4k6pkpg463jm	f_y4k6pkpg463jm	1577	Phal	izraáṇ	rainbow
Palula-aa-ee-i-nouns	f_cxv6opo34xwla	f_cxv6opo34xwla		Phal	puurgaám	programme
Palula-aa-ee-i-nouns	f_zleetkj5xpykk	f_zleetkj5xpykk		Phal	palighaáṣ	four year old male goat
Palula-other-i-nouns	f_gzfywzymjsego	f_gzfywzymjsego	12622	Phal	baṭoošaáṇṭ	sling-shot
Palula-other-i-nouns	f_jlrtdh3hytmjq	f_jlrtdh3hytmjq		Phal	čaál	manner, way, plan; skill, trick
Palula-other-i-nouns	f_6j7bwjs46dzhc	f_6j7bwjs46dzhc		Phal	kundaák	rifle butt; part of plough
Palula-other-i-nouns	f_lefvdsipu3sgu	f_lefvdsipu3sgu	3662	Phal	c̣har	waterfall
Palula-other-i-nouns	f_w36mmh5td7wuu	f_w36mmh5td7wuu	13254	Phal	sar	lake, pond, puddle
Palula-other-i-nouns	f_65qtgf7zbnfua	f_65qtgf7zbnfua		Phal	qurbaán	sacrifice
Palula-other-i-nouns	f_5fsphphvp54li	f_5fsphphvp54li	6744	Phal	dharáṇ	ground; earth
Palula-other-i-nouns	f_yh3due6ygh6rc	f_yh3due6ygh6rc		Phal	xeerát	happiness; peace
Palula-other-i-nouns	f_v72oq5oe2lou4	f_v72oq5oe2lou4	3662	Phal	c̣haár	waterfall
Palula-other-i-nouns	f_xjiinmx2pfobe	f_xjiinmx2pfobe		Phal	maaxaám	evening (appr. 6 to 7 pm)
Palula-other-i-nouns	f_i2nvumifisr56	f_i2nvumifisr56	1474	Phal	aaṣaáṛ	apricot
Palula-other-i-nouns	f_5tw2co4dpblqu	f_5tw2co4dpblqu	5098	Phal	ǰaán	self
Palula-other-i-nouns	f_lke2sojllsqo6	f_lke2sojllsqo6	4762	Phal	čáar	fresh grass (esp. as fodder)
Palula-other-i-nouns	f_qvus2ivqgr7ks	f_qvus2ivqgr7ks		Phal	haalaát	condition; situation
Palula-other-i-nouns	f_4x43zgel26dd4	f_4x43zgel26dd4		Phal	čal	manner, way, plan; skill, trick
Palula-other-i-nouns	f_n3bocqps2kva2	f_n3bocqps2kva2		Phal	ḍáab	plateau, plain area on top of a hill
Palula-other-i-nouns	f_qoqc6cg66i3ji	f_qoqc6cg66i3ji		Phal	rang	colour; paint; complexion
Palula-other-i-nouns	f_6binis63qnpm4	f_6binis63qnpm4		Phal	toobaák	gun; rifle
Palula-other-i-nouns	f_nzfrt6zf2ixns	f_nzfrt6zf2ixns		Phal	ḍab	plateau, plain area on top of a hill
Palula-other-i-nouns	f_d6oho7dkvavmi	f_d6oho7dkvavmi	13878	Phal	šumaáṇ	trouser-cord
Palula-other-i-nouns	f_qrcbyjf3u4hkk	f_qrcbyjf3u4hkk	10394	Phal	ǰhangaár	liver
Palula-other-i-nouns	f_6andetkqqw5vw	f_6andetkqqw5vw		Phal	muṣkaáṛ	crack, mouse (or snake) hole
Palula-other-i-nouns	f_stjehsosoczzo	f_stjehsosoczzo	13254	Phal	sáar	lake, pond, puddle
Palula-other-i-nouns	f_ujvlyk74hm24w	f_ujvlyk74hm24w	7031	Phal	náas	nose
Palula-other-i-nouns	f_7jos67dwczwrs	f_7jos67dwczwrs		Phal	zhaáy	place; property
Palula-other-i-nouns	f_4jhbdvr5gy67e	f_4jhbdvr5gy67e	6744	Phal	dharaáṇ	ground; earth
Palula-other-i-nouns	f_p2wioa7mhm24c	f_p2wioa7mhm24c		Phal	sateemaáǰ	groin
Palula-other-i-nouns	f_64lnwoc34il3e	f_64lnwoc34il3e		Phal	haalát	condition; situation
Palula-other-i-nouns	f_s5x526o46hyeo	f_s5x526o46hyeo		Phal	kaaɣaáz	paper
Palula-other-i-nouns	f_y2n5hwwg4och4	f_y2n5hwwg4och4	7031	Phal	nas	nose
Palula-other-i-nouns	f_23sun5dwzxjiq	f_23sun5dwzxjiq		Phal	lhaáṣṭ	plain or flat area
Palula-other-i-nouns	f_ix3j27w2ljrcs	f_ix3j27w2ljrcs	13468	Phal	suthán	trousers
Palula-other-i-nouns	f_muzmibohogi2y	f_muzmibohogi2y	4762	Phal	čar	fresh grass (esp. as fodder)
Palula-other-i-nouns	f_ntfg7qzdxwroq	f_ntfg7qzdxwroq		Phal	čhaáṭ	shot, blow
Palula-other-i-nouns	f_riq6shcudjksk	f_riq6shcudjksk		Phal	durbaáṭ	pot
Palula-other-i-nouns	f_23ubcozln6vgm	f_23ubcozln6vgm	13468	Phal	suthaán	trousers
Palula-other-i-nouns	f_7ulaz7vf427fk	f_7ulaz7vf427fk		Phal	maaxám	evening (appr. 6 to 7 pm)
Palula-other-i-nouns	f_zwahgkgiydy3e	f_zwahgkgiydy3e		Phal	ráang	colour; paint; complexion
Palula-other-i-nouns	f_enduuhx4of64m	f_enduuhx4of64m		Phal	haár	defeat
Palula-other-i-nouns	f_iu66i4pnaulcm	f_iu66i4pnaulcm		Phal	náaṛ	stream
Palula-other-i-nouns	f_y72fzcb66idm2	f_y72fzcb66idm2	5098	Phal	zaán	self
Palula-other-i-nouns	f_l6qmicfapcklw	f_l6qmicfapcklw	9387	Phal	babaáy	apple
Palula-umlaut-u-adjectives	f_mnm3phpk6csga	f_mnm3phpk6csga	1236	Phal	úumu	unripe; raw
Palula-umlaut-u-adjectives	f_pcfgv3phwnl66	f_pcfgv3phwnl66		Phal	sáamu	like, equal to
Palula-umlaut-u-adjectives	f_sszd7suoujs4q	f_sszd7suoujs4q	3153	Phal	kháču	bad
Palula-umlaut-u-adjectives	f_bofzrqsrbabiy	f_bofzrqsrbabiy	1236	Phal	óomu	unripe; raw
Palula-umlaut-u-adjectives	f_dm4orq5vixtfi	f_dm4orq5vixtfi	8047	Phal	paṇáaru	white
Palula-umlaut-u-adjectives	f_ff4rkot57t4uy	f_ff4rkot57t4uy	8283	Phal	puróoṇu	old
Palula-umlaut-u-adjectives	f_ib7kb2mnuvoq2	f_ib7kb2mnuvoq2		Phal	áak thiáaḍu	one and a half
Palula-umlaut-u-adjectives	f_e4yxmlio3soxg	f_e4yxmlio3soxg		Phal	kooṭáaṭu	hard
Palula-umlaut-u-adjectives	f_rxbwwjrwknd2c	f_rxbwwjrwknd2c	644	Phal	áaḍu	half; half of, some of; the one half; half of the people; some of them, etc.
Palula-umlaut-u-adjectives	f_gyj7em6aqpm4e	f_gyj7em6aqpm4e	6983	Phal	náawu	new
Palula-umlaut-u-adjectives	f_amxvj4efbsqto	f_amxvj4efbsqto		Phal	dutagháanu	talkative
Palula-umlaut-u-adjectives	f_zbnwoqoaa45ji	f_zbnwoqoaa45ji		Phal	páaku	ripened, became cooked (masc sg); ripe, cooked (masc sg)
Palula-umlaut-u-adjectives	f_kydp377akevme	f_kydp377akevme	4118	Phal	gáaḍu	big, large; grown, old; great; adult (man), elder
Palula-umlaut-u-adjectives	f_4j2ms2wmgl2dc	f_4j2ms2wmgl2dc		Phal	khoṇḍáatu	talkative
Palula-umlaut-u-adjectives	f_n53qiu223svli	f_n53qiu223svli		Phal	čúulu	wide, thick, big (about inanimates)
Palula-umlaut-u-adjectives	f_fiiy45egdcmn2	f_fiiy45egdcmn2		Phal	ǰáaru	old; hardened; not fresh
Palula-umlaut-u-adjectives	f_qpquk4q7x3wow	f_qpquk4q7x3wow	2613	Phal	kháču	bad
Palula-umlaut-u-adjectives	f_te7erw54blipe	f_te7erw54blipe	6926	Phal	náanu	naked
Palula-umlaut-u-adjectives	f_6jpkdn653gavo	f_6jpkdn653gavo	3153	Phal	kháaču	bad
Palula-umlaut-u-adjectives	f_lc2nlvqh5ysjs	f_lc2nlvqh5ysjs	13363	Phal	sáatru	low (about building, etc.)
Palula-umlaut-u-adjectives	f_abfkmdm2dtynu	f_abfkmdm2dtynu		Phal	khaṭáanu	short
Palula-umlaut-u-adjectives	f_x44vqtch65enm	f_x44vqtch65enm		Phal	heeṇṣukóoku	this year's
Palula-umlaut-u-adjectives	f_vzzbfoon65zbu	f_vzzbfoon65zbu	4424	Phal	gháanu	large, big
Palula-umlaut-u-adjectives	f_mrjb5iywyd3pq	f_mrjb5iywyd3pq		Phal	thiáaḍu	and a half
Palula-umlaut-u-adjectives	f_3l6lzdn7huya4	f_3l6lzdn7huya4	2613	Phal	kháaču	bad
Palula-umlaut-u-adjectives	f_jvhv7yliln5sk	f_jvhv7yliln5sk		Phal	kaaláaṣu	Kalasha; of Kalasha origin (a neighbouring, non-Muslim, group); Kalasha person
