input_class	language	family_id	headword	eligible_outcomes	excluded_outcomes	eligible_tokens	all_tokens	sources	forms
input-accent-undetermined	Phal	11402	varṣyà	"[""syllable-marked@-2""]"	[]	1	1	"[""CDIAL;AO;NOPhal""]"	"[""bḗriš""]"
input-accent-undetermined	Phal	11480	vāṭa	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""bāṛ""]"
input-accent-undetermined	Phal	11525	vāpayati	"[""E@-1"", ""syllable-marked@-1""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""bhayíi"", ""bhayū́m""]"
input-accent-undetermined	Phal	11531	*vāpyatē	[]	"[""S@-2""]"	0	1	"[""liljegren""]"	"[""bhúmbur""]"
input-accent-undetermined	Phal	11532	*vābha	"[""S@-1"", ""syllable-marked@-1"", ""unmarked""]"	[]	5	5	"[""CDIAL"", ""CDIAL;NOPhal"", ""liljegren""]"	"[""traambú"", ""trāhambú"", ""trāmbu"", ""trān"", ""trānd""]"
input-accent-undetermined	Phal	11564	vārtta	"[""L@-1"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""baát"", ""bâʹt"", ""bāt""]"
input-accent-undetermined	Phal	11652	*vikṣuṇatti	"[""S@-2"", ""syllable-marked@-1""]"	[]	3	3	"[""CDIAL"", ""liljegren""]"	"[""buc̣húṇ"", ""buc̣húṇa"", ""buc̣húṇe""]"
input-accent-undetermined	Phal	11751	*vidharga	"[""E@-2"", ""syllable-marked@-2""]"	"[""unmarked""]"	2	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""bidráagu"", ""bidrā́gu"", ""budrag-""]"
input-accent-undetermined	Phal	11773	*vināti	"[""syllable-marked@-1"", ""unmarked""]"	[]	3	3	"[""CDIAL""]"	"[""bulū́m"", ""l"", ""sil""]"
input-accent-undetermined	Phal	1181	āntara	"[""E@-2""]"	[]	1	1	"[""strand""]"	"[""ândʹâru""]"
input-accent-undetermined	Phal	11929	vivr̥ddha	"[""E@-2"", ""unmarked""]"	[]	4	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""biṛə"", ""bíiḍu"", ""bīḍu"", ""bʹîḍo""]"
input-accent-undetermined	Phal	11949	viśramatē	"[""E@-2"", ""syllable-marked@-3""]"	[]	3	3	"[""CDIAL"", ""liljegren""]"	"[""biṣáama"", ""biṣáame"", ""biṣámilo""]"
input-accent-undetermined	Phal	11969	*viṣaka	"[""syllable-marked@-1"", ""unmarked""]"	[]	2	2	"[""CDIAL""]"	"[""bišī"", ""biṣī́""]"
input-accent-undetermined	Phal	11987	viṣṭara	"[""E@-2"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""strand""]"	"[""baṭhʹêri"", ""biṭherī""]"
input-accent-undetermined	Phal	12009	vistīrṇa	"[""E@-2"", ""S@-2"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""bistíiṇu"", ""bistīṇu"", ""bistʹiṇo""]"
input-accent-undetermined	Phal	12051	vīdhrá	"[""E@-2"", ""syllable-marked@-2""]"	[]	2	2	"[""CDIAL"", ""strand""]"	"[""bī́dri"", ""bʹîdri""]"
input-accent-undetermined	Phal	12098	*vētadaṇḍa	"[""E@-1"", ""syllable-marked@-1"", ""unmarked""]"	"[""syllable-marked@position-unresolved"", ""vowel-sequence-marked@position-unresolved""]"	4	7	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""bhiaaṇmúṭ"", ""bhiyʹôṇ"", ""bhióoṇ"", ""bhīyṓṇ"", ""bihṓṇ"", ""bīṓṇ"", ""daṇḍa""]"
input-accent-undetermined	Phal	12109	*vēdhati	"[""S@-1""]"	[]	1	1	"[""strand""]"	"[""wʹin""]"
input-accent-undetermined	Phal	12264	śaṅkha	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""šaṅgīruṛ""]"
input-accent-undetermined	Phal	12326	śaraṇá	"[""unmarked""]"	[]	1	1	"[""CDIAL;AO;Buddruss Woṭ""]"	"[""šān""]"
input-accent-undetermined	Phal	12345	*śalakka	"[""E@-2"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""strand""]"	"[""šālaka"", ""šʹâlak""]"
input-accent-undetermined	Phal	12370	śāka	"[""E@-1"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""šóo"", ""šō"", ""šʹô""]"
input-accent-undetermined	Phal	12415	śāli	"[""E@-2"", ""S@-1"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""šéeli"", ""šêlʹi"", ""šēlī""]"
input-accent-undetermined	Phal	12516	śuṇḍā	"[""S@-2"", ""syllable-marked@-2""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""šúṇḍi"", ""šʹunḍi""]"
input-accent-undetermined	Phal	1252	*āmārayati	"[""E@-1"", ""syllable-marked@-1""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""aamburíi"", ""āmberū́m""]"
input-accent-undetermined	Phal	12532	śubha	"[""E@-1"", ""S@-2"", ""short-monosyllable"", ""unmarked""]"	"[""unmarked""]"	4	6	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""šuwo"", ""šuy"", ""šóo"", ""šūo"", ""šūī"", ""šʹuwo""]"
input-accent-undetermined	Phal	12545	*śuṣati	"[""syllable-marked@-1""]"	[]	1	1	"[""CDIAL;NOPhal""]"	"[""šīšū́m""]"
input-accent-undetermined	Phal	12618	*śō	"[""S@-2"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""šoorúṇḍu"", ""šorūṇḍo""]"
input-accent-undetermined	Phal	12622	*śōṭṭha	"[""E@-1"", ""E@-2"", ""L@-1"", ""unmarked""]"	[]	6	6	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""baṭoošaáṇṭ"", ""šōõṭ"", ""šōᵘṇṭh"", ""šūṇṭi"", ""šʹô˜ṭ"", ""šʹû˜ṭi""]"
input-accent-undetermined	Phal	1265	āmr̥ṣyatē	"[""E@-2"", ""unmarked""]"	[]	4	4	"[""CDIAL"", ""CDIAL;Morgenstierne;NOPhal"", ""liljegren""]"	"[""aamúuṣa"", ""aamúuṣe"", ""amuṣ"", ""āmūᵘṣṭo""]"
input-accent-undetermined	Phal	12664	śyāmá	"[""E@-2"", ""L@-1"", ""unmarked""]"	[]	5	5	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""šâʹm"", ""šéemi"", ""šām"", ""šēmi"", ""šʹêmi""]"
input-accent-undetermined	Phal	12707	*śriṣṭa	"[""E@-2"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""šíiṭi"", ""šīṭi"", ""šʹîti""]"
input-accent-undetermined	Phal	12709	*śrīḍhi	"[""S@-2"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren""]"	"[""šuṛi"", ""šúṛi"", ""šūṛi""]"
input-accent-undetermined	Phal	12717	*śrēḍa	"[""E@-2"", ""syllable-marked@-2""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""ṣíiṛu"", ""ṣī́ṛu"", ""ṣʹîṛo""]"
input-accent-undetermined	Phal	12723	*śrēṣṭrī	"[""E@-2"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""strand""]"	"[""šē̃ṣṭri"", ""šē̃ṣṭrī"", ""šʹê˜štri""]"
input-accent-undetermined	Phal	12766	śvāvídh	[]	"[""unmarked""]"	0	1	"[""CDIAL""]"	"[""šīũ""]"
input-accent-undetermined	Phal	12803	ṣáṣ	"[""short-monosyllable"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""CDIAL;liljegren""]"	"[""ṣo"", ""ṣoʰ"", ""ṣʷo""]"
input-accent-undetermined	Phal	12975	saṁmāti	"[""E@-1"", ""syllable-marked@-1""]"	"[""short-monosyllable""]"	2	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""sam-"", ""samóo"", ""samū́m""]"
input-accent-undetermined	Phal	13047	saṁstyāna	"[""L@-1""]"	[]	1	1	"[""strand""]"	"[""sačôʹng""]"
input-accent-undetermined	Phal	13085	sájati	"[""unmarked""]"	[]	3	3	"[""CDIAL""]"	"[""ṣawe"", ""ṣawūm"", ""ṣāwūm""]"
input-accent-undetermined	Phal	13137	*sapānīya	"[""E@-1"", ""syllable-marked@-1""]"	"[""syllable-marked@position-unresolved""]"	3	4	"[""CDIAL"", ""CDIAL;NOPhal"", ""liljegren"", ""strand""]"	"[""sooṇíi"", ""sôṇʹî"", ""sōṇä́i"", ""sōṇī́""]"
input-accent-undetermined	Phal	13190	samarthayatē	"[""E@-1"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""samaṭ"", ""samaṭíi""]"
input-accent-undetermined	Phal	13341	*sānuvākāra	"[""syllable-marked@-1""]"	[]	1	1	"[""CDIAL""]"	"[""sānuwā́r""]"
input-accent-undetermined	Phal	13361	*sārikā	"[""syllable-marked@-1""]"	[]	1	1	"[""CDIAL""]"	"[""sērī́""]"
input-accent-undetermined	Phal	13363	sārtra	"[""E@-2"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""sáatru"", ""sātru"", ""sʹâtru""]"
input-accent-undetermined	Phal	1338	*ārta	"[""L@-1"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""haáṭ"", ""hâʹṭ"", ""hāṭ""]"
input-accent-undetermined	Phal	13468	*sutthanā	"[""L@-1"", ""S@-1"", ""syllable-marked@-1""]"	[]	5	5	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""suthaán"", ""suthán"", ""suthâʹn"", ""suthā́n"", ""suthā́ṇ""]"
input-accent-undetermined	Phal	13481	*supna	"[""E@-1"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""síin"", ""sēn"", ""sʹîn""]"
input-accent-undetermined	Phal	135	aṅgúli	"[""syllable-marked@-1"", ""syllable-marked@-2""]"	"[""syllable-marked@-2""]"	2	3	"[""CDIAL""]"	"[""aṅgúṛ"", ""aṅgúṛi"", ""ghān aṅgúṛu""]"
input-accent-undetermined	Phal	13509	*surūpya	"[""S@-1"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""CDIAL;NOPhal"", ""strand""]"	"[""srup"", ""surʹup"", ""sūrup""]"
input-accent-undetermined	Phal	1351	āryikā	"[""E@-1""]"	"[""unmarked"", ""vowel-sequence-marked@position-unresolved""]"	1	7	"[""CDIAL"", ""decker1992"", ""liljegren"", ""strand""]"	"[""yei"", ""yái"", ""yéei"", ""yēi"", ""yʹêy""]"
input-accent-undetermined	Phal	13534	*suśōbha	"[""S@-2"", ""syllable-marked@-2""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""šišáwu"", ""šišówo""]"
input-accent-undetermined	Phal	13548	*sūṅkṣa	"[""E@-2"", ""unmarked""]"	"[""short-monosyllable""]"	2	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""c̣hu˜c̣-"", ""c̣húuṇc̣u"", ""c̣hūṇc̣o""]"
input-accent-undetermined	Phal	13604	*sōtrī	"[""E@-2"", ""syllable-marked@-2""]"	[]	3	3	"[""CDIAL;NOPhal"", ""liljegren"", ""strand""]"	"[""súutri"", ""sū́trī"", ""sʹûtri""]"
input-accent-undetermined	Phal	13661	*skōṣati	"[""E@-1"", ""syllable-marked@-1""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""khooṇṣíi"", ""khōṣū́m""]"
input-accent-undetermined	Phal	13662	skhadatē	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""khayānu""]"
input-accent-undetermined	Phal	13682	stambha	"[""S@-2""]"	[]	1	1	"[""strand""]"	"[""ṭʹombo""]"
input-accent-undetermined	Phal	13693	*stinta	"[""S@-2"", ""unmarked""]"	[]	3	3	"[""CDIAL;NOPhal"", ""liljegren"", ""strand""]"	"[""sindo"", ""síndu"", ""sʹindo""]"
input-accent-undetermined	Phal	13730	*styātadugdha	"[""L@-1"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""čhoót"", ""čɔ̈̄t""]"
input-accent-undetermined	Phal	13794	*snāru	"[""E@-1"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""nóor"", ""nūra"", ""nʹôr""]"
input-accent-undetermined	Phal	13830	*sphānadāru	"[""E@-2"", ""syllable-marked@-2""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""pheendúuru"", ""phēndū́ru""]"
input-accent-undetermined	Phal	13840	*sphiyapāṭa	"[""E@-2""]"	"[""syllable-marked@position-unresolved"", ""unmarked""]"	1	4	"[""CDIAL"", ""strand""]"	"[""phiāṛ-mā̃y"", ""phiūṛu"", ""phyʹôṛo"", ""phīṓṛ""]"
input-accent-undetermined	Phal	13858	*sphōṭyatē	"[""E@-2"", ""unmarked""]"	"[""short-monosyllable""]"	3	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""phoṭ"", ""phoṭ-"", ""phúuṭa"", ""phúuṭe""]"
input-accent-undetermined	Phal	13871	syālá	"[""syllable-marked@-2""]"	[]	1	1	"[""CDIAL""]"	"[""sārḗṇi""]"
input-accent-undetermined	Phal	13875	*syālīvōḍhr̥	"[""unmarked""]"	[]	1	1	"[""CDIAL;NOPhal""]"	"[""sāṇḍū""]"
input-accent-undetermined	Phal	13917	svastha	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""sāstu""]"
input-accent-undetermined	Phal	13952	haḍḍa	"[""L@-1"", ""S@-1"", ""short-monosyllable"", ""unmarked""]"	"[""syllable-marked@position-unresolved""]"	8	9	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""haáḍ"", ""haḍ"", ""haḍ-miṓ"", ""haḍúng"", ""haḍʹung"", ""haḍḍuṅg"", ""haṇḍúk""]"
input-accent-undetermined	Phal	13977	hayana	"[""E@-2"", ""syllable-marked@-2""]"	"[""syllable-marked@position-unresolved""]"	2	3	"[""CDIAL"", ""CDIAL;AO"", ""strand""]"	"[""hayī́ṇi"", ""hayʹîṇi"", ""haī́n""]"
input-accent-undetermined	Phal	14007	*halalañja	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""halā̃ž""]"
input-accent-undetermined	Phal	14014	halēṣā	"[""syllable-marked@-1""]"	[]	1	1	"[""CDIAL""]"	"[""halḗš""]"
input-accent-undetermined	Phal	14069	hāsayati	[]	"[""syllable-marked@position-unresolved""]"	0	1	"[""CDIAL""]"	"[""hasā́um""]"
input-accent-undetermined	Phal	14074	hikkati	"[""syllable-marked@-1""]"	[]	1	1	"[""CDIAL""]"	"[""hikū́m""]"
input-accent-undetermined	Phal	14100	*himacala	"[""L@-1"", ""syllable-marked@-1""]"	[]	2	2	"[""CDIAL"", ""strand""]"	"[""himā́l"", ""hîmâʹl""]"
input-accent-undetermined	Phal	14148	*hūlukka	"[""S@-2""]"	[]	2	2	"[""liljegren"", ""strand""]"	"[""húluk"", ""hʹuluk""]"
input-accent-undetermined	Phal	1474	āṣāḍhīya	"[""L@-1"", ""multiple-accents"", ""syllable-marked@-1""]"	[]	3	3	"[""CDIAL"", ""liljegren""]"	"[""aaṣaáṛ"", ""āṣā́ṛ"", ""āṣā́ṛī́""]"
input-accent-undetermined	Phal	1697	uḍḍīyatē	"[""E@-1"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""uṛíi"", ""uṛūm""]"
input-accent-undetermined	Phal	178	*aṭṭ	"[""E@-1"", ""unmarked""]"	"[""short-monosyllable""]"	2	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""aṭ"", ""aṭ-"", ""aṭíi""]"
input-accent-undetermined	Phal	1782	*uttarpati	"[""E@-2"", ""unmarked""]"	"[""E@-1""]"	3	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""utrap"", ""utráapa"", ""utráape"", ""utrʹâp-""]"
input-accent-undetermined	Phal	1804	*utthala	"[""E@-2"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""utháalu"", ""uthʹâlu"", ""utthālu""]"
input-accent-undetermined	Phal	1900	*ut-sthāti	"[""E@-1"", ""syllable-marked@-1""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""uthíi"", ""utthū́m""]"
input-accent-undetermined	Phal	1907	*ut-sthita	[]	"[""short-monosyllable""]"	0	1	"[""strand""]"	"[""uth-""]"
input-accent-undetermined	Phal	1962	*udguru	"[""S@-2"", ""syllable-marked@-2"", ""syllable-marked@-3""]"	[]	4	4	"[""CDIAL"", ""liljegren""]"	"[""ungúru"", ""uṅgúri"", ""úguro"", ""úṅguro""]"
input-accent-undetermined	Phal	1971	*udgharati	"[""E@-2"", ""syllable-marked@-1""]"	"[""vowel-sequence-marked@position-unresolved""]"	2	3	"[""CDIAL"", ""liljegren""]"	"[""ghuáaṛa"", ""ugháaṛe"", ""ugháṛ""]"
input-accent-undetermined	Phal	2020	*uddhāvati	"[""E@-2"", ""syllable-marked@-1""]"	"[""E@-1""]"	3	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""udhéw"", ""uḍhíiwa"", ""uḍhíiwe"", ""uḍhʹîw-""]"
input-accent-undetermined	Phal	2046	udbhūta	"[""S@-2"", ""unmarked""]"	[]	4	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""ubo"", ""úbu"", ""ūbo"", ""ʹubo""]"
input-accent-undetermined	Phal	2208	upara	"[""E@-1"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""ráal"", ""rāl""]"
input-accent-undetermined	Phal	2246	*upaviṣṭi	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""dʌrbēᵉṭi""]"
input-accent-undetermined	Phal	2263	*upaskadati	"[""E@-1"", ""unmarked""]"	"[""unmarked"", ""vowel-sequence-marked@position-unresolved""]"	2	4	"[""CDIAL"", ""liljegren""]"	"[""khuíi"", ""ukh"", ""ukhíi"", ""ukhā°tu""]"
input-accent-undetermined	Phal	2266	upastambha	"[""S@-1"", ""syllable-marked@-1""]"	[]	4	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""isṭʹum"", ""iṣṭúm"", ""uṣṭúm""]"
input-accent-undetermined	Phal	2328	*upōpta	"[""E@-1"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""CDIAL;IIFL"", ""liljegren""]"	"[""b"", ""bhootíi"", ""bhotīt""]"
input-accent-undetermined	Phal	2411	ūnaviṁśati	"[""L@-1"", ""syllable-marked@-1""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""aṇabhiíš"", ""aṇabhîʹš"", ""aṇabhī́š""]"
input-accent-undetermined	Phal	2447	r̥kṣī	"[""syllable-marked@-1""]"	[]	1	1	"[""CDIAL""]"	"[""inc̣ī́""]"
input-accent-undetermined	Phal	2462	ḗka	"[""unmarked""]"	[]	2	2	"[""CDIAL""]"	"[""ā"", ""āk""]"
input-accent-undetermined	Phal	2512	ēḍa	"[""E@-2"", ""unmarked""]"	[]	5	5	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""yíiṛi"", ""yīṛi"", ""yīṛo"", ""yʹîṛo"", ""íiṛi""]"
input-accent-undetermined	Phal	2540	*ōccha	"[""S@-2"", ""syllable-marked@-2""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""účo"", ""úču""]"
input-accent-undetermined	Phal	2587	kakkhaṭa	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""khākaš""]"
input-accent-undetermined	Phal	2613	*kacca	"[""E@-2"", ""S@-2"", ""unmarked""]"	[]	7	7	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""kháaču"", ""kháču"", ""khâčʹaṛo"", ""khāčo"", ""khāču"", ""khāčulo"", ""khʹâču""]"
input-accent-undetermined	Phal	2631	kaṭa	"[""S@-1""]"	"[""syllable-marked@position-unresolved""]"	1	3	"[""CDIAL"", ""strand""]"	"[""kalaī́"", ""kalä́i"", ""kalʹay""]"
input-accent-undetermined	Phal	2668	kaṇṭa	"[""E@-2""]"	[]	2	2	"[""liljegren"", ""strand""]"	"[""káaṇḍu"", ""kʹânḍu""]"
input-accent-undetermined	Phal	274	adhyadhi	[]	"[""S@-1""]"	0	2	"[""strand""]"	"[""-ǰʹe"", ""aǰʹa-""]"
input-accent-undetermined	Phal	2747	kapi	"[""L@-1""]"	[]	1	1	"[""strand""]"	"[""kôʹ""]"
input-accent-undetermined	Phal	2817	karkaṭa	"[""E@-2""]"	[]	1	1	"[""strand""]"	"[""kâkʹâṛu""]"
input-accent-undetermined	Phal	2822	karkaśá	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""khākaš""]"
input-accent-undetermined	Phal	283	ana	"[""S@-1""]"	[]	2	2	"[""liljegren"", ""strand""]"	"[""anú"", ""anʹu""]"
input-accent-undetermined	Phal	2860	*karttāra	"[""E@-2"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""kaṭóoru"", ""kaṭōro"", ""kaṭʹôro""]"
input-accent-undetermined	Phal	2929	kalācika	"[""E@-2"", ""syllable-marked@-1""]"	[]	2	2	"[""CDIAL"", ""strand""]"	"[""kalʹêči"", ""kalḗč""]"
input-accent-undetermined	Phal	2934	kali-²	"[""E@-2""]"	[]	1	1	"[""strand""]"	"[""kʹêli""]"
input-accent-undetermined	Phal	2998	*kākka	"[""E@-2"", ""unmarked""]"	[]	3	3	"[""liljegren"", ""liljegren-hindukush"", ""strand""]"	"[""kaːku"", ""káaku"", ""kʹâku""]"
input-accent-undetermined	Phal	30	*akṣadāruka	"[""E@-2"", ""syllable-marked@-2""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""aac̣háaru"", ""ac̣hā́ru"", ""âc̣hʹâru""]"
input-accent-undetermined	Phal	3030	kāntā	"[""E@-2""]"	[]	1	1	"[""strand""]"	"[""kʹându""]"
input-accent-undetermined	Phal	3153	*kicca	"[""E@-2"", ""S@-2"", ""syllable-marked@-2"", ""syllable-marked@-3"", ""unmarked""]"	[]	8	8	"[""CDIAL"", ""liljegren""]"	"[""kháaču"", ""kháču"", ""khāčo"", ""khāču"", ""khā́čulo"", ""kičal"", ""číčal""]"
input-accent-undetermined	Phal	3160	kiṇa	"[""S@-2""]"	[]	1	1	"[""strand""]"	"[""kʹini""]"
input-accent-undetermined	Phal	3167	*kiyatta	"[""S@-1"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren""]"	"[""katí"", ""katī""]"
input-accent-undetermined	Phal	3175	kiri	"[""S@-1"", ""short-monosyllable"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""CDIAL;liljegren"", ""strand""]"	"[""kir"", ""kīr"", ""kʹir""]"
input-accent-undetermined	Phal	3179	*kila	"[""E@-2""]"	[]	1	1	"[""strand""]"	"[""kilʹîši""]"
input-accent-undetermined	Phal	3187	kilima	"[""E@-2"", ""syllable-marked@-2""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""kíilum"", ""kī́lum"", ""kʹîlum""]"
input-accent-undetermined	Phal	3219	*kuccura	"[""S@-2"", ""unmarked""]"	[]	7	7	"[""CDIAL"", ""decker1992"", ""liljegren"", ""liljegren-hindukush"", ""strand""]"	"[""kucuro"", ""kutɕuro"", ""kučuro"", ""kučúru"", ""kučʹuro""]"
input-accent-undetermined	Phal	3233	kuṭumba	"[""S@-1""]"	[]	1	1	"[""strand""]"	"[""kumbʹa""]"
input-accent-undetermined	Phal	3243	*kuṭṭha	"[""S@-2"", ""unmarked""]"	[]	4	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""khúṭu"", ""khūṭu"", ""khʹuṭo"", ""kuṭho""]"
input-accent-undetermined	Phal	3245	*kuḍa	"[""S@-2"", ""unmarked""]"	[]	4	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""kuṛi"", ""kuṛī"", ""kúṛi"", ""kʹuṛi""]"
input-accent-undetermined	Phal	3251	kuḍya	"[""S@-1"", ""short-monosyllable"", ""unmarked""]"	[]	4	4	"[""CDIAL"", ""CDIAL;liljegren"", ""strand""]"	"[""kuḍ"", ""kuḍh"", ""kuṛh"", ""kʹuḍ""]"
input-accent-undetermined	Phal	3265	kuṇḍa	"[""syllable-marked@-2""]"	[]	2	2	"[""CDIAL""]"	"[""kuṇḍī́li"", ""kúṇḍī""]"
input-accent-undetermined	Phal	3331	kulaka	"[""S@-2"", ""syllable-marked@-2""]"	[]	2	2	"[""CDIAL"", ""strand""]"	"[""kúla"", ""kʹulo""]"
input-accent-undetermined	Phal	3364	kuśa	"[""S@-2"", ""unmarked""]"	"[""unmarked""]"	5	6	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""khuši hāt"", ""khušēti"", ""khuṣo"", ""khúšu"", ""khʹuši""]"
input-accent-undetermined	Phal	3500	kōṭṭa	"[""E@-1""]"	[]	1	1	"[""strand""]"	"[""kʹûṭ""]"
input-accent-undetermined	Phal	3510	*kōttha	"[""S@-2""]"	[]	1	1	"[""strand""]"	"[""khʹuto""]"
input-accent-undetermined	Phal	3533	*kōla	"[""E@-2"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""strand""]"	"[""kūᵘlo"", ""kʹûlo""]"
input-accent-undetermined	Phal	3642	kṣaṇa	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""c̣hāṇ""]"
input-accent-undetermined	Phal	3643	*kṣaṇati	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""čheṇiko""]"
input-accent-undetermined	Phal	3679	kṣārayati	"[""unmarked""]"	"[""unmarked""]"	1	2	"[""CDIAL""]"	"[""*čhōr"", ""c̣hōr""]"
input-accent-undetermined	Phal	3719	*kṣupyatē	"[""E@-1"", ""unmarked""]"	"[""short-monosyllable""]"	2	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""c̣hup"", ""c̣hup-"", ""c̣hupíi""]"
input-accent-undetermined	Phal	3750	kṣōdita	"[""short-monosyllable""]"	"[""unmarked""]"	1	2	"[""CDIAL"", ""liljegren""]"	"[""c̣hoy"", ""c̣hoī""]"
input-accent-undetermined	Phal	3818	khara	"[""L@-1"", ""S@-2"", ""short-monosyllable"", ""syllable-marked@-2"", ""unmarked""]"	[]	6	6	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""khar"", ""khaár"", ""khári"", ""khâʹr"", ""khār""]"
input-accent-undetermined	Phal	3848	khalla	"[""E@-2"", ""syllable-marked@-2""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""khaláaṛu"", ""khalā́ṛu"", ""khalʹâṛu""]"
input-accent-undetermined	Phal	3857	*khasati	"[""E@-1"", ""S@-2""]"	[]	2	2	"[""strand""]"	"[""khastʹî"", ""khâsʹundar""]"
input-accent-undetermined	Phal	3873	khāni	"[""L@-1"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""strand""]"	"[""kêʹṇ"", ""kēṇ""]"
input-accent-undetermined	Phal	3884	khídyatē	"[""unmarked""]"	"[""unmarked""]"	1	2	"[""CDIAL"", ""CDIAL;NOPhal""]"	"[""*khidna"", ""khindo""]"
input-accent-undetermined	Phal	3892	*khuṭati	"[""syllable-marked@-1""]"	[]	1	1	"[""CDIAL""]"	"[""khuṭū́m""]"
input-accent-undetermined	Phal	3898	*khuṇṭa	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""khun""]"
