id	language_id	form	gloss	native	phonemic	original	cognateset	description	tags	source	etymology	redirect	status	language_name	dialect_tags	source_keys	ancestor_id	family_id	ancestor_form	ancestor_original	ancestor_form_field	ancestor_gloss	ancestor_language	family_form	ancestry_path	link_status	research_family_id	research_ancestor_id	research_gloss	research_relation	strict_exclusion	individual_review	research_link_evidence	research_link_confidence	record_decisions	additional_record_annotations	primary_table_readings	notation	modern_nuclei	modern_accent_count	modern_accent_position	modern_accent_from_right	modern_accent_quantity	modern_outcome	modern_single_word	stress_position	stress_from_right	contour_position	contour_from_right	contour_quantity	modern_vowel_sequence	modern_quantity_pattern	modern_vowel_bases	reading_issues	comparison_only	reading_form	explicit_low	modern_final_segment	modern_final_vowel	source_observations	lexical_comparison_key	formation_decisions	analysis_token_id	research_original	primary_reading_unresolved	split_evidence	branch_analysis	split_locator	primary_reading_forms	phonetic_contour	tone_status	research_link_locator	etymological_assessment	unlinked_review_locator	unlinked_review_status	primary_alignment	low_status
f_ktdhi7nmy53hu	Sh	aʦ̣ʰī	eye		ɜˈʈʂʰi	ʌˈč̣ʰi			dialect:Sh:Sazin:Sazin	backstrom1992				Shina	dialect:Sh:Sazin:Sazin	backstrom1992	43	43	ákṣi	ákṣi	Original	eye	Indo-Aryan	ákṣi	"[{""Child_ID"": ""f_ktdhi7nmy53hu"", ""Parent_ID"": ""43"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	43	43	eye	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	2	0				stress-marked	1	2	1				0	SS	ʌi		0	ʌˈč̣ʰi	0	i	1	[]	Sh|dialect:Sh:Sazin:Sazin|chi|eye	[]	f_ktdhi7nmy53hu														
f_6q624bq7q7wi2	Sh	aṣī	eye		ɜˈʂi	ʌˈṣ̌i			dialect:Sh:Harban:Harban	backstrom1992				Shina	dialect:Sh:Harban:Harban	backstrom1992	43	43	ákṣi	ákṣi	Original	eye	Indo-Aryan	ákṣi	"[{""Child_ID"": ""f_6q624bq7q7wi2"", ""Parent_ID"": ""43"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	43	43	eye	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	2	0				stress-marked	1	2	1				0	SS	ʌi		0	ʌˈṣ̌i	0	i	1	[]	Sh|dialect:Sh:Harban:Harban|si|eye	[]	f_6q624bq7q7wi2														
f_ege5rswyhgrrs	Sh	āʦ̣ī	eye		ɑˈʈʂi	ɑˈč̣i			dialect:Sh:Jalkot:Jalkot	backstrom1992				Shina	dialect:Sh:Jalkot:Jalkot	backstrom1992	43	43	ákṣi	ákṣi	Original	eye	Indo-Aryan	ákṣi	"[{""Child_ID"": ""f_ege5rswyhgrrs"", ""Parent_ID"": ""43"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	43	43	eye	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	2	0				stress-marked	1	2	1				0	SS	ɑi		0	ɑˈč̣i	0	i	1	[]	Sh|dialect:Sh:Jalkot:Jalkot|aci|eye	[]	f_ege5rswyhgrrs														
f_wnfffpzb5xyj6	Sh	āʦ̣ī	eye		ɑʈʂi	ɑč̣i			dialect:Sh:pales:Palesi	backstrom1992				Shina	dialect:Sh:pales:Palesi	backstrom1992	43	43	ákṣi	ákṣi	Original	eye	Indo-Aryan	ákṣi	"[{""Child_ID"": ""f_wnfffpzb5xyj6"", ""Parent_ID"": ""43"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	43	43	eye	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	2	0				unmarked	1						0	SS	ɑi		0	ɑč̣i	0	i	1	[]	Sh|dialect:Sh:pales:Palesi|aci|eye	[]	f_wnfffpzb5xyj6														
f_7ghwub3mxnj6o	Sh	āʦ̣ī	eye		ɑˈʈʂi̠	ɑˈč̣i̱			dialect:Sh:Kolai:Kolai	backstrom1992				Shina	dialect:Sh:Kolai:Kolai	backstrom1992	43	43	ákṣi	ákṣi	Original	eye	Indo-Aryan	ákṣi	"[{""Child_ID"": ""f_7ghwub3mxnj6o"", ""Parent_ID"": ""43"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	43	43	eye	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	2	0				stress-marked	1	2	1				0	SS	ɑi		0	ɑˈč̣i̱	0	i	1	[]	Sh|dialect:Sh:Kolai:Kolai|aci|eye	[]	f_7ghwub3mxnj6o														
f_7ldzyoj2zujac	Sh	āṣī	eye		ɑˈʂi	ɑˈṣ̌i			dialect:Sh:Kolai:Kolai	backstrom1992				Shina	dialect:Sh:Kolai:Kolai	backstrom1992	43	43	ákṣi	ákṣi	Original	eye	Indo-Aryan	ákṣi	"[{""Child_ID"": ""f_7ldzyoj2zujac"", ""Parent_ID"": ""43"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	43	43	eye	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	2	0				stress-marked	1	2	1				0	SS	ɑi		0	ɑˈṣ̌i	0	i	1	[]	Sh|dialect:Sh:Kolai:Kolai|asi|eye	[]	f_7ldzyoj2zujac														
f_nk6cfub4rffdu	Sh	aʦ̣ʰī̂	eye		ac̣híi	ac̣híi			dialect:Sh:gil:Gilgit	schmidt				Shina	dialect:Sh:gil:Gilgit	schmidt	43	43	ákṣi	ákṣi	Original	eye	Indo-Aryan	ákṣi	"[{""Child_ID"": ""f_nk6cfub4rffdu"", ""Parent_ID"": ""43"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	43	43	eye	database-link		family-context-first-pass		database-unverified	[]	[]	[]	shina-mora	2	1	2	1	long	E	1						0	SL	ai		0	ac̣híi	0	i	1	[]	Sh|dialect:Sh:gil:Gilgit|achi|eye	[]	f_nk6cfub4rffdu														
f_63hvzkzpiofsa	Sh	aʦ̣ʰī̂	eye		ac̣híi	ac̣híi			dialect:Sh:koh:Kohistani	schmidt				Shina	dialect:Sh:koh:Kohistani	schmidt	43	43	ákṣi	ákṣi	Original	eye	Indo-Aryan	ákṣi	"[{""Child_ID"": ""f_63hvzkzpiofsa"", ""Parent_ID"": ""43"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	43	43	eye	database-link		family-context-first-pass		database-unverified	[]	[]	[]	shina-mora	2	1	2	1	long	E	1						0	SL	ai		0	ac̣híi	0	i	1	[]	Sh|dialect:Sh:koh:Kohistani|achi|eye	[]	f_63hvzkzpiofsa														
f_pxuuek2qnmrru	Sh	aʦ̣ʰī̂	eye		ac̣híi	ac̣híi			dialect:Sh:gur:Guresi	schmidt				Shina	dialect:Sh:gur:Guresi	schmidt	43	43	ákṣi	ákṣi	Original	eye	Indo-Aryan	ákṣi	"[{""Child_ID"": ""f_pxuuek2qnmrru"", ""Parent_ID"": ""43"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	43	43	eye	database-link		family-context-first-pass		database-unverified	[]	[]	[]	shina-mora	2	1	2	1	long	E	1						0	SL	ai		0	ac̣híi	0	i	1	[]	Sh|dialect:Sh:gur:Guresi|achi|eye	[]	f_pxuuek2qnmrru														
f_v3m4wuuxy56ic	Sh	aʦ̣ʰī̂	eye		ac̣híi	ac̣híi			dialect:Sh:Astor:Astor	schmidt				Shina	dialect:Sh:Astor:Astor	schmidt	43	43	ákṣi	ákṣi	Original	eye	Indo-Aryan	ákṣi	"[{""Child_ID"": ""f_v3m4wuuxy56ic"", ""Parent_ID"": ""43"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	43	43	eye	database-link		family-context-first-pass		database-unverified	[]	[]	[]	shina-mora	2	1	2	1	long	E	1						0	SL	ai		0	ac̣híi	0	i	1	[]	Sh|dialect:Sh:Astor:Astor|achi|eye	[]	f_v3m4wuuxy56ic														
f_5io42qqwdkh76	Sh	achī̀	eye			achíi		Auge	noun f dialect:Sh:gil:Gilgit	buddruss-shina1996[p. 40, glossary entry 02]	Buddruss directly assigns this headword to Turner/CDIAL 43.			Shina	dialect:Sh:gil:Gilgit	buddruss-shina1996	43	43	ákṣi	ákṣi	Original	eye	Indo-Aryan	ákṣi	"[{""Child_ID"": ""f_5io42qqwdkh76"", ""Parent_ID"": ""43"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	43	43	eye	database-link		family-context-first-pass		database-unverified	[]	[]	[]	gilgit-mora	2	1	2	1	long	E	1						0	SL	ai		0	achíi	0	i	1	[]	Sh|dialect:Sh:gil:Gilgit|achi|eye	[]	f_5io42qqwdkh76														
f_gqf3ftld3argy	Sh	aʦ̣ʰēmo	unruly, mischievous, malignant, dishonest			ac̣hēmo	2:			CDIAL				Shina		CDIAL	47	47	*akṣēma	*akṣēma	Original	unpeaceful	Indo-Aryan	*akṣēma	"[{""Child_ID"": ""f_gqf3ftld3argy"", ""Parent_ID"": ""47"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	47	47	unruly, mischievous, malignant, dishonest	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	3	0				unmarked	1						0	SLS	aeo		0	ac̣hēmo	0	o	1	[]	Sh||achemo|unruly, mischievous, malignant, dishonest	[]	f_gqf3ftld3argy														
f_ojvqhk5b6rhdo	Sh	aʦ̣ʰḕmo	evil, malicious			ac̣héemo		böse, böswillig	adj m dialect:Sh:gil:Gilgit	degener-shina2008[p. 243, glossary entry 8]	Degener directly assigns this headword to Turner/CDIAL 47. [= Bur., Berger 1966, 82, T. 47]			Shina	dialect:Sh:gil:Gilgit	degener-shina2008	47	47	*akṣēma	*akṣēma	Original	unpeaceful	Indo-Aryan	*akṣēma	"[{""Child_ID"": ""f_ojvqhk5b6rhdo"", ""Parent_ID"": ""47"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	47	47	evil, malicious	database-link		family-context-first-pass		database-unverified	[]	[]	[]	gilgit-mora	3	1	2	2	long	E	1						0	SLS	aeo		0	ac̣héemo	0	o	1	[]	Sh|dialect:Sh:gil:Gilgit|achemo|evil, malicious	[]	f_ojvqhk5b6rhdo														
f_bh45pmogeygak	Phal	aʦ̣ʰṓṛ	the tree			ac̣hṓṛ	2:		m	CDIAL				Palula		CDIAL	48	48	akṣōṭa	akṣōṭa	Original	walnut (or pistacio nut ?); Aleurites triloba, Croton moluccanum; a mountain-tree <smallcaps>pīlú</smallcaps>-¹	Indo-Aryan	akṣōṭa	"[{""Child_ID"": ""f_bh45pmogeygak"", ""Parent_ID"": ""48"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	48	48	the tree	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	2	1	2	1	long	syllable-marked	1						0	SL	ao		0	ac̣hṓṛ	0	r	0	[]	Phal||achor|the tree	[]	f_bh45pmogeygak														
f_x6vyq2oqntrau	Phal	aʦ̣ʰū́ṛī	the tree			ac̣hū́ṛī	2:			CDIAL				Palula		CDIAL	48	48	akṣōṭa	akṣōṭa	Original	walnut (or pistacio nut ?); Aleurites triloba, Croton moluccanum; a mountain-tree <smallcaps>pīlú</smallcaps>-¹	Indo-Aryan	akṣōṭa	"[{""Child_ID"": ""f_x6vyq2oqntrau"", ""Parent_ID"": ""48"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	48	48	the tree	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	3	1	2	2	long	syllable-marked	1						0	SLL	aui		0	ac̣hū́ṛī	0	i	1	[]	Phal||achuri|the tree	[]	f_x6vyq2oqntrau														
f_icliixncvds2e	Sh	aʦ̣ʰṓ	walnut			ac̣hṓ	2:		m	CDIAL				Shina		CDIAL	48	48	akṣōṭa	akṣōṭa	Original	walnut (or pistacio nut ?); Aleurites triloba, Croton moluccanum; a mountain-tree <smallcaps>pīlú</smallcaps>-¹	Indo-Aryan	akṣōṭa	"[{""Child_ID"": ""f_icliixncvds2e"", ""Parent_ID"": ""48"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	48	48	walnut	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	2	1	2	1	long	syllable-marked	1						0	SL	ao		0	ac̣hṓ	0	o	1	[]	Sh||acho|walnut	[]	f_icliixncvds2e														
f_2je3kl4y2qsre	Sh	aʦ̣ʰói	the tree			ac̣hói	2:		f	CDIAL				Shina		CDIAL	48	48	akṣōṭa	akṣōṭa	Original	walnut (or pistacio nut ?); Aleurites triloba, Croton moluccanum; a mountain-tree <smallcaps>pīlú</smallcaps>-¹	Indo-Aryan	akṣōṭa	"[{""Child_ID"": ""f_2je3kl4y2qsre"", ""Parent_ID"": ""48"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	48	48	the tree	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	3	1	2	2	short	syllable-marked	1						1	SSS	aoi	unequal-vowel-sequence	0	ac̣hói	0	i	1	[]	Sh||achoi|the tree	[]	f_2je3kl4y2qsre														
f_r3ifxkdwc3rmq	Phal	aʦ̣ʰō̌ṛ	walnut	اڇھوڑ	aʈʂʰoóɽ	ac̣hoóṛ		Inflection: a-decl (Obl, pl): -á	noun m Palula-noun-class-a	liljegren	akṣōṭa- 'walnut (or pistachio nut?)' (T: 48)			Palula		liljegren	48	48	akṣōṭa	akṣōṭa	Original	walnut (or pistacio nut ?); Aleurites triloba, Croton moluccanum; a mountain-tree <smallcaps>pīlú</smallcaps>-¹	Indo-Aryan	akṣōṭa	"[{""Child_ID"": ""f_r3ifxkdwc3rmq"", ""Parent_ID"": ""48"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	48	48	walnut	database-link		family-context-first-pass		database-unverified	[]	[]	[]	palula-mora	2	1	2	1	long	L	1						0	SL	ao		0	ac̣hoóṛ	0	r	0	[]	Phal||achor|walnut	[]	f_r3ifxkdwc3rmq														
f_44xumqzcvgiec	Phal	aʦ̣ʰū̂ṛi	walnut tree	اڇُھوڑیۡ	aʈʂúuɽi	ac̣húuṛi		Inflection: m-decl (Pl): -m; Morphemic form: ac̣hóoṛ-i	noun f Palula-noun-class-m	liljegren	akṣōṭa- 'walnut (or pistacio nut?)' (T: 48)			Palula		liljegren	48	48	akṣōṭa	akṣōṭa	Original	walnut (or pistacio nut ?); Aleurites triloba, Croton moluccanum; a mountain-tree <smallcaps>pīlú</smallcaps>-¹	Indo-Aryan	akṣōṭa	"[{""Child_ID"": ""f_44xumqzcvgiec"", ""Parent_ID"": ""48"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	48	48	walnut tree	database-link		family-context-first-pass		database-unverified	[]	[]	[]	palula-mora	3	1	2	2	long	E	1						0	SLS	aui		0	ac̣húuṛi	0	i	1	[]	Phal||achuri|walnut tree	[]	f_44xumqzcvgiec														
f_f3eodxa3pzz5m	Phal	aʦ̣hō̌ṛ	walnut		əʈ͡ʂho̬ɽ́	ac̣hôʹṛ			noun dialect:Palula	strand				Palula	dialect:Palula	strand	48	48	akṣōṭa	akṣōṭa	Original	walnut (or pistacio nut ?); Aleurites triloba, Croton moluccanum; a mountain-tree <smallcaps>pīlú</smallcaps>-¹	Indo-Aryan	akṣōṭa	"[{""Child_ID"": ""f_f3eodxa3pzz5m"", ""Parent_ID"": ""48"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	48	48	walnut	database-link		family-context-first-pass		database-unverified	[]	[]	[]	strand-phonatory-accent	2	1	2	1	long	L	1						0	SL	ao		0	ac̣hôʹṛ	0	r	0	[]	Phal|dialect:Palula|achor|walnut	[]	f_f3eodxa3pzz5m														
f_nyz4jgqnxpxgw	Sh	aʦ̣ʰṑi	walnut, walnut tree			ac̣hóoi		Walnuss, Walnussbaum	dialect:Sh:gil:Gilgit	degener-shina2008[p. 243, glossary entry 11]	Degener directly assigns this headword to Turner/CDIAL 48. [T. 48, Atlas 95]			Shina	dialect:Sh:gil:Gilgit	degener-shina2008	48	48	akṣōṭa	akṣōṭa	Original	walnut (or pistacio nut ?); Aleurites triloba, Croton moluccanum; a mountain-tree <smallcaps>pīlú</smallcaps>-¹	Indo-Aryan	akṣōṭa	"[{""Child_ID"": ""f_nyz4jgqnxpxgw"", ""Parent_ID"": ""48"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	48	48	walnut, walnut tree	database-link		family-context-first-pass		database-unverified	[]	[]	[]	gilgit-mora	3	1	2	2	long	vowel-sequence-marked	1						1	SLS	aoi	unequal-vowel-sequence	0	ac̣hóoi	0	i	1	[]	Sh|dialect:Sh:gil:Gilgit|achoi|walnut, walnut tree	[]	f_nyz4jgqnxpxgw														
f_5hitemtelrrbm	Sh	achṑ	walnut			achóo		Walnuß	noun m dialect:Sh:gil:Gilgit	buddruss-shina1996[p. 40, glossary entry 03]	Buddruss directly assigns this headword to Turner/CDIAL 48.			Shina	dialect:Sh:gil:Gilgit	buddruss-shina1996	48	48	akṣōṭa	akṣōṭa	Original	walnut (or pistacio nut ?); Aleurites triloba, Croton moluccanum; a mountain-tree <smallcaps>pīlú</smallcaps>-¹	Indo-Aryan	akṣōṭa	"[{""Child_ID"": ""f_5hitemtelrrbm"", ""Parent_ID"": ""48"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	48	48	walnut	database-link		family-context-first-pass		database-unverified	[]	[]	[]	gilgit-mora	2	1	2	1	long	E	1						0	SL	ao		0	achóo	0	o	1	[]	Sh|dialect:Sh:gil:Gilgit|acho|walnut	[]	f_5hitemtelrrbm														
f_r6u74ogmh6gk4	Phal	aŋgúṭ	fireplace, chimney; fireplace	انگُٹ	aŋɡúʈ	aṅgúṭ; angúṭ	2:	Inflection: i-decl (Obl, pl): -í		CDIAL;liljegren	agniṣṭhá- 'fire-pan (m)' (T: 65)			Palula		CDIAL	65	65	agniṣṭhá	agniṣṭhá	Original	fire-pan	Indo-Aryan	agniṣṭhá	"[{""Child_ID"": ""f_r6u74ogmh6gk4"", ""Parent_ID"": ""65"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	65	65	fireplace, chimney; fireplace	database-link		manual-lexical-split		database-unverified	[]	[]	[]	historical-dictionary	2	1	2	1	short	syllable-marked	1						0	SS	au		0	aṅgúṭ	0	t	0	[]	Phal||angutangut|fireplace, chimney; fireplace	[]	f_r6u74ogmh6gk4#1	aṅgúṭ		Two merged source strings manually inspected in the 2026-09-09 review packet. Each spelling uses its own source notation: first CDIAL, second liljegren. This is source-field disaggregation, not a new primary-page check; no accent is copied between sources.	Same reviewed lexical family; retain source-specific accent/quantity and the complete family dossier caveats.	lexical_splits_02.jsonl:1									
f_r6u74ogmh6gk4	Phal	aŋgúṭ	fireplace, chimney; fireplace	انگُٹ	aŋɡúʈ	aṅgúṭ; angúṭ	2:	Inflection: i-decl (Obl, pl): -í		CDIAL;liljegren	agniṣṭhá- 'fire-pan (m)' (T: 65)			Palula		liljegren	65	65	agniṣṭhá	agniṣṭhá	Original	fire-pan	Indo-Aryan	agniṣṭhá	"[{""Child_ID"": ""f_r6u74ogmh6gk4"", ""Parent_ID"": ""65"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	65	65	fireplace, chimney; fireplace	database-link		manual-lexical-split		database-unverified	[]	[]	[]	palula-mora	2	1	2	1	short	S	1						0	SS	au		0	angúṭ	0	t	0	[]	Phal||angutangut|fireplace, chimney; fireplace	[]	f_r6u74ogmh6gk4#2	angúṭ		Two merged source strings manually inspected in the 2026-09-09 review packet. Each spelling uses its own source notation: first CDIAL, second liljegren. This is source-field disaggregation, not a new primary-page check; no accent is copied between sources.	Same reviewed lexical family; retain source-specific accent/quantity and the complete family dossier caveats.	lexical_splits_02.jsonl:1									
f_6nzk2vsimcqbo	Phal	ā́ŋgu	sickle			ā́ṅgu	2:		m	CDIAL				Palula		CDIAL	100	100	aṅká	aṅká	Original	hook; hip where children are carried; curved line, mark, sign	Indo-Aryan	aṅká	"[{""Child_ID"": ""f_6nzk2vsimcqbo"", ""Parent_ID"": ""100"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	100	100	sickle	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	2	1	1	2	long	syllable-marked	1						0	LS	au		0	ā́ṅgu	0	u	1	[]	Phal||angu|sickle	[]	f_6nzk2vsimcqbo														
f_rvdmm5dtmqrjk	Phal	ā̂ŋgu	sickle	آںگوۡ	áaŋɡu	áangu		Inflection: a-decl (Obl, pl): áanga	noun m Palula-noun-class-a	liljegren	anká- 'hook (masc)' (T: 100)			Palula		liljegren	100	100	aṅká	aṅká	Original	hook; hip where children are carried; curved line, mark, sign	Indo-Aryan	aṅká	"[{""Child_ID"": ""f_rvdmm5dtmqrjk"", ""Parent_ID"": ""100"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	100	100	sickle	database-link		family-context-first-pass		database-unverified	[]	[]	[]	palula-mora	2	1	1	2	long	E	1						0	LS	au		0	áangu	0	u	1	[]	Phal||angu|sickle	[]	f_rvdmm5dtmqrjk														
f_r4vc6cg7kx2so	Phal	ā́ngu	sickle		ɑ́ngu	ʹângu			noun dialect:Palula	strand				Palula	dialect:Palula	strand	100	100	aṅká	aṅká	Original	hook; hip where children are carried; curved line, mark, sign	Indo-Aryan	aṅká	"[{""Child_ID"": ""f_r4vc6cg7kx2so"", ""Parent_ID"": ""100"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	100	100	sickle	database-link		family-context-first-pass		database-unverified	[]	[]	[]	strand-phonatory-accent	2	1	1	2	long	E	1						0	LS	au		0	ʹângu	0	u	1	[]	Phal|dialect:Palula|angu|sickle	[]	f_r4vc6cg7kx2so														
f_hspb6tgq5ii3m	Phal	aŋgṓr	fire			aṅgṓr	2:1			CDIAL				Palula		CDIAL	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_hspb6tgq5ii3m"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	125	125	fire	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	2	1	2	1	long	syllable-marked	1						0	SL	ao		0	aṅgṓr	0	r	0	[]	Phal||angor|fire	[]	f_hspb6tgq5ii3m														
f_sqdubzq6wjx4q	Sh	agā́r	fire			agā́r	2:1			CDIAL				Shina		CDIAL	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_sqdubzq6wjx4q"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	125	125	fire	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	2	1	2	1	long	syllable-marked	1						0	SL	aa		0	agā́r	0	r	0	[]	Sh||agar|fire	[]	f_sqdubzq6wjx4q														
f_cqpo2vmnimbyk	Sh	hagā́r	fire			hagā́r	2:1		m	CDIAL				Shina		CDIAL	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_cqpo2vmnimbyk"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	125	125	fire	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	2	1	2	1	long	syllable-marked	1						0	SL	aa		0	hagā́r	0	r	0	[]	Sh||hagar|fire	[]	f_cqpo2vmnimbyk														
f_d7h2ynahv44ne	Kund	aŋgār	fire			aŋgār				kund				Kundal Shahi		kund	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_d7h2ynahv44ne"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	125	125	fire	database-link		family-context-first-pass		database-unverified	[]	[]	[]	kundal-mixed-legacy	2	0				unmarked	1						0	SL	aa		0	aŋgār	0	r	0	[]	Kund||angar|fire	[]	f_d7h2ynahv44ne														
f_fgved6gdr3irg	Phal	aŋgō̂r	fire	انگور	aŋɡóor	angóor		Inflection: a-decl (Obl): -a	noun m Palula-noun-class-a	liljegren	án̆gāra- 'glowing charcoal (masc.neut)' (T: 125)			Palula		liljegren	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_fgved6gdr3irg"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	125	125	fire	database-link		explicit-structural-or-paradigm-review		database-unverified	[]	"[{""record_ids"": [""f_erczhnnmreb6u"", ""f_fgved6gdr3irg""], ""analysis"": ""angáar / angóor (fire). Same consonantal frame and gloss; the Biori early long vowel is in the final closed syllable. Test aa→oo or ee→ii without changing the prediction for residuals. "", ""review_type"": ""manual-dialect-pair-comparison"", ""source"": ""Liljegren2019 dictionary, with Liljegren2009pp20–25 and2016pp28–29,80 controls"", ""annotation_locator"": ""lexical_annotations_02.jsonl:1""}]"	[]	palula-mora	2	1	2	1	long	E	1						0	SL	ao		0	angóor	0	r	0	[]	Phal||angor|fire	[]	f_fgved6gdr3irg														
