class_id	family_or_unlinked_member	language	forms	outcomes	selected_class_tokens	all_counterpart_tokens	strict_exclusions	interpretation	family_analysis
short-a-without-h	2462	Sh	"[""ek [One; grierson-lsi1928; LSI-CHILASIOFDRAS]"", ""ek [one; buddruss-shina1996; gil]"", ""ek [one; liljegren-hindukush; HKAT-plk]"", ""ek [one; liljegren-hindukush; HKAT-scl_i]"", ""ek [one; liljegren-hindukush; HKAT-scl_p]"", ""ek [one; one and the same; degener-shina2008; gil]"", ""ek [one; schmidt; Astor]"", ""ek [one; schmidt; gil]"", ""ek [one; schmidt; gur]"", ""ek [one; schmidt; koh]"", ""yēkaṭik [single; CDIAL; chil]"", ""ĕk [one; CDIAL; Sh]"", ""ĕkh [alone; CDIAL; gur]"", ""ɛk [one; backstrom1992; Astor]"", ""ɛk [one; backstrom1992; Bagrot]"", ""ɛk [one; backstrom1992; Bunji]"", ""ɛk [one; backstrom1992; ChilasJelil]"", ""ɛk [one; backstrom1992; ChilasKhinar]"", ""ɛk [one; backstrom1992; Darel]"", ""ɛk [one; backstrom1992; DashkinAstor]"", ""ɛk [one; backstrom1992; Gahorabad]"", ""ɛk [one; backstrom1992; Gultari]"", ""ɛk [one; backstrom1992; Gupis]"", ""ɛk [one; backstrom1992; Haramosh]"", ""ɛk [one; backstrom1992; Harban]"", ""ɛk [one; backstrom1992; Jalkot]"", ""ɛk [one; backstrom1992; KachuraJel]"", ""ɛk [one; backstrom1992; Kharmang]"", ""ɛk [one; backstrom1992; NagarChalt]"", ""ɛk [one; backstrom1992; Rondu]"", ""ɛk [one; backstrom1992; Satpara]"", ""ɛk [one; backstrom1992; Sazin]"", ""ɛk [one; backstrom1992; Tangir]"", ""ɛk [one; backstrom1992; dr]"", ""ɛk [one; backstrom1992; pales]"", ""ɛk [one; backstrom1992; punl]"", ""ɛkʰ [one; backstrom1992; Kolai]"", ""ɛ̱k [one; backstrom1992; HunzaNasirabad]"", ""ɛ̱k [one; backstrom1992; NagarThol]"", ""ɛ̱k [one; backstrom1992; gil]""]"	"[""short-monosyllable"", ""unmarked""]"	[]	"[""f_hl5fto34jmppu"", ""f_j2n5xklpuci4i"", ""f_n5zpnkc3uzq4w"", ""f_tatavnajmtgoq"", ""f_jjl2jqzer26iw"", ""f_5lsypzjvmokom"", ""f_qfzcs3uljljug"", ""f_e4hkk3jju2bsk"", ""f_3ydzkwewvzqy6"", ""f_okkuw54kreut2"", ""f_6lhhvidrdol5c"", ""f_6sqfmv54w3xkw"", ""f_fxb5qnkng4aam"", ""f_abbwblw2tnfhm"", ""f_wac7qtpdc7imk"", ""f_vhkqzg7ef5ihy"", ""f_mgwtrelgeuvek"", ""f_dq7drfcgikx2a"", ""f_65cfmdfl7eyn6"", ""f_u6wno462wkrpk"", ""f_dnqno5yf54y54"", ""f_x6bg5dmjco44e"", ""f_badvoose4n4si"", ""f_px7xobnwxmsq6"", ""f_xjwjjfxirsurm"", ""f_n5tgeph7ldjgg"", ""f_esgvdzdoaglnm"", ""f_aigohpqmus7sy"", ""f_odxst2y7lrjgk"", ""f_htmxtg52uchxe"", ""f_ornrwol6f4mrs"", ""f_jye3qgwf6c2y2"", ""f_2pkeh6lnlbudm"", ""f_rlbdj7llianou"", ""f_hmoksens2gthq"", ""f_bm2uhhcx34dya"", ""f_xnobambcvfa6u"", ""f_6avm4j55pfdo6"", ""f_imqdnbtj6ft3i"", ""f_3dmsqcypc5ois""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Gilgit ek, Biori ak and Kalkoti äk show shortening/quality change before the modern citation stage. Ashret áak then fits later closed-a lengthening from Biori-like ak. Thus early aa is compatible with the historical accent but cannot be used as unchanged old e length. Turner explicitly discusses the strengthened kk formation, providing a structural reason for earlier shortening.
short-a-without-h	2462	Phal	"[""a [one; one (person), someone; liljegren; biori]"", ""ak [one; one (person), someone; liljegren; biori]"", ""aːk [one; liljegren-hindukush; HKAT-phl]"", ""áa [one; one (person), someone; liljegren; Phal]"", ""áak [one; one (person), someone; liljegren; Phal]"", ""ā [a; CDIAL; Phal]"", ""āk [one; CDIAL; Phal]"", ""ʹâk [1 [pronoun; used in counting]; strand; Phal]""]"	"[""E@-1"", ""short-monosyllable"", ""unmarked""]"	"[""f_2q4h7ob4pjmbo"", ""f_5rrns4glngxoq"", ""f_e5ptsrrsr5ncy"", ""f_ndm7sgvqas5h2""]"	"[""f_ajobtwmq4wiqi"", ""f_bne6sodhilu7u"", ""f_ndm7sgvqas5h2"", ""f_e5ptsrrsr5ncy"", ""f_5rrns4glngxoq"", ""f_2q4h7ob4pjmbo"", ""f_tjxb52b3abfb6"", ""f_vhddik67sv3nm""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Gilgit ek, Biori ak and Kalkoti äk show shortening/quality change before the modern citation stage. Ashret áak then fits later closed-a lengthening from Biori-like ak. Thus early aa is compatible with the historical accent but cannot be used as unchanged old e length. Turner explicitly discusses the strengthened kk formation, providing a structural reason for earlier shortening.
short-a-without-h	2462	Sv	"[""ek [one; CDIAL; Sv]"", ""ek [one; knobloch2020sauji; HKAT-sdg]"", ""eki [one; knobloch2020sauji; HKAT-sdg]"", ""jak [1; knobloch2020sauji; HKAT-sdg]"", ""jak [one; knobloch2020sauji; HKAT-sdg]"", ""yak [one; CDIAL; Sv]"", ""yak [one; knobloch2020sauji; HKAT-sdg]""]"	"[""unmarked""]"	[]	"[""f_kfe2ye2gscphs"", ""f_547mgug5xqgcs"", ""f_shrqy6gji6w6o"", ""f_uamcqbydvht6m"", ""f_5v2akh7ndqloa"", ""f_xqkvlqgef6pia"", ""f_2jbtvs2klcxxi""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Gilgit ek, Biori ak and Kalkoti äk show shortening/quality change before the modern citation stage. Ashret áak then fits later closed-a lengthening from Biori-like ak. Thus early aa is compatible with the historical accent but cannot be used as unchanged old e length. Turner explicitly discusses the strengthened kk formation, providing a structural reason for earlier shortening.
short-a-without-h	2462	Kalk	"[""ä [a, one; hultman2023kalkoti; HKAT-xka]"", ""ä [a; hultman2023kalkoti; HKAT-xka]"", ""ä [a; kalkoti; HKAT-xka]"", ""ä [one; hultman2023kalkoti; HKAT-xka]"", ""ä [one; kalkoti; HKAT-xka]"", ""äk [one; hultman2023kalkoti; HKAT-xka]"", ""äk [one; kalkoti; HKAT-xka]""]"	"[""unmarked""]"	[]	"[""f_faxpiecbckpay"", ""f_lq6z4kfwchoey"", ""f_yfaslvwarfbvk"", ""f_45cqtntl6b4ca"", ""f_gikfn2biveqiy"", ""f_e7g3xk26fva4e"", ""f_7g5vujphqzjmy""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Gilgit ek, Biori ak and Kalkoti äk show shortening/quality change before the modern citation stage. Ashret áak then fits later closed-a lengthening from Biori-like ak. Thus early aa is compatible with the historical accent but cannot be used as unchanged old e length. Turner explicitly discusses the strengthened kk formation, providing a structural reason for earlier shortening.
short-a-without-h	2462	Kund	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Gilgit ek, Biori ak and Kalkoti äk show shortening/quality change before the modern citation stage. Ashret áak then fits later closed-a lengthening from Biori-like ak. Thus early aa is compatible with the historical accent but cannot be used as unchanged old e length. Turner explicitly discusses the strengthened kk formation, providing a structural reason for earlier shortening.
short-a-without-h	2462	bro	"[""ek [one; liljegren-hindukush; HKAT-bkk]"", ""ek [one; schmidt; bro]"", ""ēk [One; grierson-lsi1928; LSI-CHILASIOFDAHHANU]""]"	"[""unmarked""]"	[]	"[""f_5bymqe2hk7ofc"", ""f_ixzraujvw5chs"", ""f_wluxywtiprptk""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Gilgit ek, Biori ak and Kalkoti äk show shortening/quality change before the modern citation stage. Ashret áak then fits later closed-a lengthening from Biori-like ak. Thus early aa is compatible with the historical accent but cannot be used as unchanged old e length. Turner explicitly discusses the strengthened kk formation, providing a structural reason for earlier shortening.
short-a-without-h	2462	Ush	"[""ɛːk [one; rensch-decker-hallberg1992; SSNP-ushojo-USH]""]"	"[""unmarked""]"	[]	"[""f_o35u2o3x7n4pi""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Gilgit ek, Biori ak and Kalkoti äk show shortening/quality change before the modern citation stage. Ashret áak then fits later closed-a lengthening from Biori-like ak. Thus early aa is compatible with the historical accent but cannot be used as unchanged old e length. Turner explicitly discusses the strengthened kk formation, providing a structural reason for earlier shortening.
short-a-without-h	7907	Sh	"[""par [last year; CDIAL; Sh]""]"	"[""unmarked""]"	[]	"[""f_vklhpcc2yqdg4""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Biori par and Ashret páar fit loss of the old accented second syllable onto a short monosyllabic stem followed by early closed-a lengthening. The modern early contour is therefore compatible with old noninitial accent under an ordered account. Unlike long-root apocope, there was no inherited bimoraic target at the relevant early stage.
short-a-without-h	7907	Phal	"[""par [last year; liljegren; biori]"", ""páar [last year; liljegren; Phal]"", ""pār [last year; CDIAL; Phal]"", ""pʹâr [last year; strand; Phal]""]"	"[""E@-1"", ""short-monosyllable"", ""unmarked""]"	"[""f_6rtlzdmwstkgq"", ""f_pled5thcxg4se""]"	"[""f_ezinugg42xw3c"", ""f_pled5thcxg4se"", ""f_6rtlzdmwstkgq"", ""f_yvvb5iq3fdj2a""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Biori par and Ashret páar fit loss of the old accented second syllable onto a short monosyllabic stem followed by early closed-a lengthening. The modern early contour is therefore compatible with old noninitial accent under an ordered account. Unlike long-root apocope, there was no inherited bimoraic target at the relevant early stage.
short-a-without-h	7907	Sv	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Biori par and Ashret páar fit loss of the old accented second syllable onto a short monosyllabic stem followed by early closed-a lengthening. The modern early contour is therefore compatible with old noninitial accent under an ordered account. Unlike long-root apocope, there was no inherited bimoraic target at the relevant early stage.
short-a-without-h	7907	Kalk	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Biori par and Ashret páar fit loss of the old accented second syllable onto a short monosyllabic stem followed by early closed-a lengthening. The modern early contour is therefore compatible with old noninitial accent under an ordered account. Unlike long-root apocope, there was no inherited bimoraic target at the relevant early stage.
short-a-without-h	7907	Kund	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Biori par and Ashret páar fit loss of the old accented second syllable onto a short monosyllabic stem followed by early closed-a lengthening. The modern early contour is therefore compatible with old noninitial accent under an ordered account. Unlike long-root apocope, there was no inherited bimoraic target at the relevant early stage.
short-a-without-h	7907	bro	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Biori par and Ashret páar fit loss of the old accented second syllable onto a short monosyllabic stem followed by early closed-a lengthening. The modern early contour is therefore compatible with old noninitial accent under an ordered account. Unlike long-root apocope, there was no inherited bimoraic target at the relevant early stage.
short-a-without-h	7907	Ush	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Biori par and Ashret páar fit loss of the old accented second syllable onto a short monosyllabic stem followed by early closed-a lengthening. The modern early contour is therefore compatible with old noninitial accent under an ordered account. Unlike long-root apocope, there was no inherited bimoraic target at the relevant early stage.
short-a-without-h	242	Sh	"[""aš [today; CDIAL; Sh]"", ""aš [today; degener-shina2008; gil]"", ""aš [today; schmidt; Astor]"", ""aš [today; schmidt; dr]"", ""aš [today; schmidt; gil]"", ""aš [today; schmidt; gur]"", ""aš [today; schmidt; koh]"", ""ɑš [today; backstrom1992; dr]"", ""ɑš [today; backstrom1992; gil]"", ""ɑ̱š [today; backstrom1992; Bagrot]"", ""ɑ̱š [today; backstrom1992; Darel]"", ""ɑ̱š [today; backstrom1992; Haramosh]"", ""ɑ̱š [today; backstrom1992; Jalkot]"", ""ɑ̱š [today; backstrom1992; Kharmang]"", ""ɑ̱š [today; backstrom1992; Kolai]"", ""ɑ̱š [today; backstrom1992; pales]"", ""ʌš [today; backstrom1992; ChilasJelil]"", ""ʌš [today; backstrom1992; ChilasKhinar]"", ""ʌš [today; backstrom1992; Gahorabad]"", ""ʌš [today; backstrom1992; Harban]"", ""ʌš [today; backstrom1992; KachuraJel]"", ""ʌš [today; backstrom1992; Rondu]"", ""ʌš [today; backstrom1992; Satpara]"", ""ʌš [today; backstrom1992; Sazin]"", ""ʌš [today; backstrom1992; Tangir]"", ""ʌ̱š [today; backstrom1992; Astor]"", ""ʌ̱š [today; backstrom1992; Bunji]"", ""ʌ̱š [today; backstrom1992; DashkinAstor]"", ""ʌ̱š [today; backstrom1992; Gultari]"", ""ʌ̱š [today; backstrom1992; Gupis]"", ""ʌ̱š [today; backstrom1992; punl]"", ""ˈɑčo̱ [today; backstrom1992; HunzaNasirabad]"", ""ˈɑču̱ [today; backstrom1992; NagarThol]"", ""ˈɑ̱ču̱ [today; backstrom1992; NagarChalt]""]"	"[""short-monosyllable"", ""stress-marked@-2"", ""unmarked""]"	[]	"[""f_wkepxp22isqdg"", ""f_7kepvbuu3szp6"", ""f_65gk43sughumy"", ""f_uneyvhtt6w7zw"", ""f_sutphkyuabs4a"", ""f_tm5oubsx3hjdm"", ""f_7hwyl5cggtq6u"", ""f_7jebggkul4try"", ""f_cjgcurveo7dpc"", ""f_32wxu3hp745ui"", ""f_zvq47vcoly2u4"", ""f_otgkdmmrdcwce"", ""f_bvtqhrpl25g4c"", ""f_nr24kvtabpz3y#1"", ""f_nr24kvtabpz3y#2"", ""f_56djva3tfeh4a"", ""f_epvei2sww53i6"", ""f_ppo2amrhgkmwa"", ""f_2bcas4ayy7xfs"", ""f_f4adaff6loqoo"", ""f_oojwnsn56jaxa"", ""f_uwhckrbkt5xoi"", ""f_s2kqrw4owvtwq"", ""f_fhgfw5c4h3aus"", ""f_ldoji5jbbs6j4"", ""f_v5abagwabrfdu"", ""f_zjid2zo7qu2oa"", ""f_5x5lex4i5alzs"", ""f_43vu4drruowaq"", ""f_epquwsc64bnly"", ""f_lfzztv5domalu"", ""f_3pywdrjgrqru6"", ""f_lw5psvnmb6e7k"", ""f_7dhla4rxp2tfk""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula aáǰ, independently late in Strand, opposes the general early contour of newly lengthened unaspirated short a in a closed monosyllable. Biori aǰ and short Shina aš show that the modern late long vowel is a branch-specific result, while the old final accent offers an inherited source for right-edge prominence. Either quantity was restored before the late-lengthening rule or this high-frequency adverb escaped its normal assignment.
