numeral	formation_class	language	analysis_token_id	record_id	form	gloss	family_id	source	dialect	outcome	exclusion	reading_issues	analysis
16	ten-compound-series	Sh	f_uw6vowscaz4dw	f_uw6vowscaz4dw	ʂõːi	16		liljegren-hindukush	dialect:Sh:HKAT-plk:Palas%20%28Kohistani%29	unmarked			Palula ṣoṛíiš/ṣoṛéeš E corresponds to Kalkoti ṣureéš H2. Shina contracted ṣoo(y/i) variants and Brokskat ṣobeš are different surface formations; Brokskat has initial stress. A different stem spelling does not erase the independent ten-compound membership.
17	ten-compound-series	Sh	f_ntim4c565raqq	f_ntim4c565raqq	sataːẽ	17		liljegren-hindukush	dialect:Sh:HKAT-plk:Palas%20%28Kohistani%29	unmarked			Palula satóoš/satáaš E corresponds to Kalkoti sätaáš H2. Unlike the earlier Brokskat teens, sattõõš has final stress. Shina final accented aa precedes y/i material whose syllabicity varies by source.
18	ten-compound-series	Sh	f_6trtlkup45sae	f_6trtlkup45sae	ãʂʈaːẽ	18		liljegren-hindukush	dialect:Sh:HKAT-plk:Palas%20%28Kohistani%29	unmarked			Palula aṣṭóoš/aṣṭáaš E corresponds to Kalkoti iṣṭaáš H2. Brokskat aṣṭõš also has final stress. The independent ten-compound series includes both mono- and polysyllabic modern words; its common Kalkoti H2 cannot be reduced to current syllable count.
19	nineteen-comparison	Sh	f_fs5txhddav7pc	f_fs5txhddav7pc	ukniː	19		liljegren-hindukush	dialect:Sh:HKAT-plk:Palas%20%28Kohistani%29	unmarked			Palula aṇabhiíš L and Kalkoti änbíiš H1 contain the twenty element, unlike 11–18 ten compounds. Their correspondence matches Palula bhiíš L/Kalkoti bíiš H1 twenty. Shina kuniih and Brokskat kunjaa have different one-less formations, so no identical whole-compound accent history is assumed.
20	twenty-control	Sh	f_vhwopfyhgego6	f_vhwopfyhgego6	biː	20	11616	liljegren-hindukush	dialect:Sh:HKAT-plk:Palas%20%28Kohistani%29	unmarked			Palula bhiíš L corresponds to Kalkoti bíiš H1; Shina commonly has bií L, Kundal bī̌ rising, and Brokskat bižaa final syllable stress. Survey biš panj under twenty contains five as well and is not a clean twenty citation; preserve it with an explicit exclusion.
11	ten-compound-series	Kund	f_56klgwxb5oy6g	f_56klgwxb5oy6g	jagaːi	11		liljegren-hindukush	dialect:Kund:HKAT-shd:Athmuqam	unmarked			Palula akóoš/akáaš has E in the final syllable; Kalkoti äkaáš has H2. Brokskat qudeš has initial stress and a distinct compound shape; Kundal yagáy marks final prominence without a recoverable mora contrast.
12	ten-compound-series	Kund	f_ailz7qnesfdgy	f_ailz7qnesfdgy	baːi	12		liljegren-hindukush	dialect:Kund:HKAT-shd:Athmuqam	unmarked			Palula bóoš/báaš E versus Kalkoti baáš H2 is a real exception to the simple monosyllabic E→zero mapping, but it agrees with the independent ten-compound series. Shina baai vowel sequences require source-specific interpretation; Brokskat budeš has initial stress.
13	ten-compound-series	Kund	f_odbcyw4mn2xxk	f_odbcyw4mn2xxk	troi	13		liljegren-hindukush	dialect:Kund:HKAT-shd:Athmuqam	unmarked		unequal-vowel-sequence	Palula tríiš/tréeš E versus Kalkoti treéš H2 belongs to the same ten-compound pattern as twelve. Brokskat trobeš is unmarked in print, not assigned initial stress by analogy. Shina often contracts to a vowel sequence or monosyllable.
14	ten-compound-series	Kund	f_ohpdmm4t5pzlc	f_ohpdmm4t5pzlc	tɕodẽj	14		liljegren-hindukush	dialect:Kund:HKAT-shd:Athmuqam	unmarked			Palula čandíiš/čandéeš E corresponds to Kalkoti čändeéš H2. Shina includes initial-long, medial-short and final-short marked variants, with different syllable reductions. Brokskat cuudeš and Ushojo cadʌš have initial stress; the western High pattern is not universal Shinaic final stress.
15	ten-compound-series	Kund	f_cz2g5xewlbpwk	f_cz2g5xewlbpwk	pandrẽj	15		liljegren-hindukush	dialect:Kund:HKAT-shd:Athmuqam	unmarked			Palula panǰíiš/panǰéeš E corresponds to Kalkoti pänǰeéš H2. Shina preserves several differently expanded formations with final prominence; Brokskat pããdeš has initial stress. Unmarked Sauji variants do not establish an E/L value.
16	ten-compound-series	Kund	f_7rrvdcrm43uhk	f_7rrvdcrm43uhk	ɕeːɽiɕ	16		liljegren-hindukush	dialect:Kund:HKAT-shd:Athmuqam	unmarked			Palula ṣoṛíiš/ṣoṛéeš E corresponds to Kalkoti ṣureéš H2. Shina contracted ṣoo(y/i) variants and Brokskat ṣobeš are different surface formations; Brokskat has initial stress. A different stem spelling does not erase the independent ten-compound membership.
17	ten-compound-series	Kund	f_e6uwbgs3dswjm	f_e6uwbgs3dswjm	sataːi	17		liljegren-hindukush	dialect:Kund:HKAT-shd:Athmuqam	unmarked			Palula satóoš/satáaš E corresponds to Kalkoti sätaáš H2. Unlike the earlier Brokskat teens, sattõõš has final stress. Shina final accented aa precedes y/i material whose syllabicity varies by source.
18	ten-compound-series	Kund	f_b5bpqz4m6kens	f_b5bpqz4m6kens	ãɕtaːi	18		liljegren-hindukush	dialect:Kund:HKAT-shd:Athmuqam	unmarked			Palula aṣṭóoš/aṣṭáaš E corresponds to Kalkoti iṣṭaáš H2. Brokskat aṣṭõš also has final stress. The independent ten-compound series includes both mono- and polysyllabic modern words; its common Kalkoti H2 cannot be reduced to current syllable count.
19	nineteen-comparison	Kund	f_qwvzqgd45dswu	f_qwvzqgd45dswu	jakoĩ	19		liljegren-hindukush	dialect:Kund:HKAT-shd:Athmuqam	unmarked		unequal-vowel-sequence	Palula aṇabhiíš L and Kalkoti änbíiš H1 contain the twenty element, unlike 11–18 ten compounds. Their correspondence matches Palula bhiíš L/Kalkoti bíiš H1 twenty. Shina kuniih and Brokskat kunjaa have different one-less formations, so no identical whole-compound accent history is assumed.
20	twenty-control	Kund	f_core23i2dpg3c	f_core23i2dpg3c	biː	20		liljegren-hindukush	dialect:Kund:HKAT-shd:Athmuqam	unmarked			Palula bhiíš L corresponds to Kalkoti bíiš H1; Shina commonly has bií L, Kundal bī̌ rising, and Brokskat bižaa final syllable stress. Survey biš panj under twenty contains five as well and is not a clean twenty citation; preserve it with an explicit exclusion.
11	ten-compound-series	Phal	f_ztlzm3sejl76m	f_ztlzm3sejl76m	akoːɕ	11		liljegren-hindukush	dialect:Phal:HKAT-phl:Ashret%20%28HKAT%29	unmarked			Palula akóoš/akáaš has E in the final syllable; Kalkoti äkaáš has H2. Brokskat qudeš has initial stress and a distinct compound shape; Kundal yagáy marks final prominence without a recoverable mora contrast.
12	ten-compound-series	Phal	f_gpk2s36hfetr2	f_gpk2s36hfetr2	boːɕ	12		liljegren-hindukush	dialect:Phal:HKAT-phl:Ashret%20%28HKAT%29	unmarked			Palula bóoš/báaš E versus Kalkoti baáš H2 is a real exception to the simple monosyllabic E→zero mapping, but it agrees with the independent ten-compound series. Shina baai vowel sequences require source-specific interpretation; Brokskat budeš has initial stress.
13	ten-compound-series	Phal	f_s4sdnaucglv2i	f_s4sdnaucglv2i	triːɕ	13		liljegren-hindukush	dialect:Phal:HKAT-phl:Ashret%20%28HKAT%29	unmarked			Palula tríiš/tréeš E versus Kalkoti treéš H2 belongs to the same ten-compound pattern as twelve. Brokskat trobeš is unmarked in print, not assigned initial stress by analogy. Shina often contracts to a vowel sequence or monosyllable.
14	ten-compound-series	Phal	f_vlsmqbtsicn4s	f_vlsmqbtsicn4s	tɕandiːɕ	14		liljegren-hindukush	dialect:Phal:HKAT-phl:Ashret%20%28HKAT%29	unmarked			Palula čandíiš/čandéeš E corresponds to Kalkoti čändeéš H2. Shina includes initial-long, medial-short and final-short marked variants, with different syllable reductions. Brokskat cuudeš and Ushojo cadʌš have initial stress; the western High pattern is not universal Shinaic final stress.
15	ten-compound-series	Phal	f_husjgykwpgod4	f_husjgykwpgod4	pandʑiːɕ	15		liljegren-hindukush	dialect:Phal:HKAT-phl:Ashret%20%28HKAT%29	unmarked			Palula panǰíiš/panǰéeš E corresponds to Kalkoti pänǰeéš H2. Shina preserves several differently expanded formations with final prominence; Brokskat pããdeš has initial stress. Unmarked Sauji variants do not establish an E/L value.
16	ten-compound-series	Phal	f_7veojsbhsoyho	f_7veojsbhsoyho	ʂoɽiːɕ	16		liljegren-hindukush	dialect:Phal:HKAT-phl:Ashret%20%28HKAT%29	unmarked			Palula ṣoṛíiš/ṣoṛéeš E corresponds to Kalkoti ṣureéš H2. Shina contracted ṣoo(y/i) variants and Brokskat ṣobeš are different surface formations; Brokskat has initial stress. A different stem spelling does not erase the independent ten-compound membership.
17	ten-compound-series	Phal	f_rzh5x643h6ob4	f_rzh5x643h6ob4	satoːɕ	17		liljegren-hindukush	dialect:Phal:HKAT-phl:Ashret%20%28HKAT%29	unmarked			Palula satóoš/satáaš E corresponds to Kalkoti sätaáš H2. Unlike the earlier Brokskat teens, sattõõš has final stress. Shina final accented aa precedes y/i material whose syllabicity varies by source.
18	ten-compound-series	Phal	f_jh2ltlt3eytz4	f_jh2ltlt3eytz4	aʂʈoːɕ	18		liljegren-hindukush	dialect:Phal:HKAT-phl:Ashret%20%28HKAT%29	unmarked			Palula aṣṭóoš/aṣṭáaš E corresponds to Kalkoti iṣṭaáš H2. Brokskat aṣṭõš also has final stress. The independent ten-compound series includes both mono- and polysyllabic modern words; its common Kalkoti H2 cannot be reduced to current syllable count.
19	nineteen-comparison	Phal	f_wdb2bg62mjeua	f_wdb2bg62mjeua	aɳabʰiːɕ	19		liljegren-hindukush	dialect:Phal:HKAT-phl:Ashret%20%28HKAT%29	unmarked			Palula aṇabhiíš L and Kalkoti änbíiš H1 contain the twenty element, unlike 11–18 ten compounds. Their correspondence matches Palula bhiíš L/Kalkoti bíiš H1 twenty. Shina kuniih and Brokskat kunjaa have different one-less formations, so no identical whole-compound accent history is assumed.
20	twenty-control	Phal	f_qc3ogs4ioqw7s	f_qc3ogs4ioqw7s	bʰiːɕ	20		liljegren-hindukush	dialect:Phal:HKAT-phl:Ashret%20%28HKAT%29	unmarked			Palula bhiíš L corresponds to Kalkoti bíiš H1; Shina commonly has bií L, Kundal bī̌ rising, and Brokskat bižaa final syllable stress. Survey biš panj under twenty contains five as well and is not a clean twenty citation; preserve it with an explicit exclusion.
11	ten-compound-series	Sv	f_5xxm5ts7ts62y	f_5xxm5ts7ts62y	jakɑːɕ	11		liljegren-hindukush	dialect:Sv:HKAT-sdg:Sau	unmarked			Palula akóoš/akáaš has E in the final syllable; Kalkoti äkaáš has H2. Brokskat qudeš has initial stress and a distinct compound shape; Kundal yagáy marks final prominence without a recoverable mora contrast.
12	ten-compound-series	Sv	f_dhxpv7ykinnds	f_dhxpv7ykinnds	bɑːɕ	12		liljegren-hindukush	dialect:Sv:HKAT-sdg:Sau	unmarked			Palula bóoš/báaš E versus Kalkoti baáš H2 is a real exception to the simple monosyllabic E→zero mapping, but it agrees with the independent ten-compound series. Shina baai vowel sequences require source-specific interpretation; Brokskat budeš has initial stress.
13	ten-compound-series	Sv	f_b73kzlel4wgsc	f_b73kzlel4wgsc	trojĩɕ	13		liljegren-hindukush	dialect:Sv:HKAT-sdg:Sau	unmarked			Palula tríiš/tréeš E versus Kalkoti treéš H2 belongs to the same ten-compound pattern as twelve. Brokskat trobeš is unmarked in print, not assigned initial stress by analogy. Shina often contracts to a vowel sequence or monosyllable.
14	ten-compound-series	Sv	f_sdpzgkglyiadi	f_sdpzgkglyiadi	tɕadiɕ	14		liljegren-hindukush	dialect:Sv:HKAT-sdg:Sau	unmarked			Palula čandíiš/čandéeš E corresponds to Kalkoti čändeéš H2. Shina includes initial-long, medial-short and final-short marked variants, with different syllable reductions. Brokskat cuudeš and Ushojo cadʌš have initial stress; the western High pattern is not universal Shinaic final stress.
15	ten-compound-series	Sv	f_4psqzpsivafmy	f_4psqzpsivafmy	pandʑiɕ	15		liljegren-hindukush	dialect:Sv:HKAT-sdg:Sau	unmarked			Palula panǰíiš/panǰéeš E corresponds to Kalkoti pänǰeéš H2. Shina preserves several differently expanded formations with final prominence; Brokskat pããdeš has initial stress. Unmarked Sauji variants do not establish an E/L value.
16	ten-compound-series	Sv	f_boszklsgqs7hy	f_boszklsgqs7hy	ʂuɽaɕ	16		liljegren-hindukush	dialect:Sv:HKAT-sdg:Sau	unmarked			Palula ṣoṛíiš/ṣoṛéeš E corresponds to Kalkoti ṣureéš H2. Shina contracted ṣoo(y/i) variants and Brokskat ṣobeš are different surface formations; Brokskat has initial stress. A different stem spelling does not erase the independent ten-compound membership.
17	ten-compound-series	Sv	f_adrmhvapqw7j4	f_adrmhvapqw7j4	satijaːɕ	17		liljegren-hindukush	dialect:Sv:HKAT-sdg:Sau	unmarked			Palula satóoš/satáaš E corresponds to Kalkoti sätaáš H2. Unlike the earlier Brokskat teens, sattõõš has final stress. Shina final accented aa precedes y/i material whose syllabicity varies by source.
18	ten-compound-series	Sv	f_dbrcf46qyyi36	f_dbrcf46qyyi36	aɕtijɑːɕ	18		liljegren-hindukush	dialect:Sv:HKAT-sdg:Sau	unmarked			Palula aṣṭóoš/aṣṭáaš E corresponds to Kalkoti iṣṭaáš H2. Brokskat aṣṭõš also has final stress. The independent ten-compound series includes both mono- and polysyllabic modern words; its common Kalkoti H2 cannot be reduced to current syllable count.
19	nineteen-comparison	Sv	f_ysvps2n5jw7ws	f_ysvps2n5jw7ws	uːɽĩɕ	19		liljegren-hindukush	dialect:Sv:HKAT-sdg:Sau	unmarked			Palula aṇabhiíš L and Kalkoti änbíiš H1 contain the twenty element, unlike 11–18 ten compounds. Their correspondence matches Palula bhiíš L/Kalkoti bíiš H1 twenty. Shina kuniih and Brokskat kunjaa have different one-less formations, so no identical whole-compound accent history is assumed.
20	twenty-control	Sv	f_mmn4wbv6d7o3w	f_mmn4wbv6d7o3w	biɕ	20		liljegren-hindukush	dialect:Sv:HKAT-sdg:Sau	unmarked			Palula bhiíš L corresponds to Kalkoti bíiš H1; Shina commonly has bií L, Kundal bī̌ rising, and Brokskat bižaa final syllable stress. Survey biš panj under twenty contains five as well and is not a clean twenty citation; preserve it with an explicit exclusion.
11	ten-compound-series	Sh	f_szq2oekrtdpmu	f_szq2oekrtdpmu	ekaːj	11		liljegren-hindukush	dialect:Sh:HKAT-scl_p:Gilgit%20%28HKAT%29	unmarked			Palula akóoš/akáaš has E in the final syllable; Kalkoti äkaáš has H2. Brokskat qudeš has initial stress and a distinct compound shape; Kundal yagáy marks final prominence without a recoverable mora contrast.
12	ten-compound-series	Sh	f_4mqlyxf37rdiu	f_4mqlyxf37rdiu	baːj	12		liljegren-hindukush	dialect:Sh:HKAT-scl_p:Gilgit%20%28HKAT%29	unmarked			Palula bóoš/báaš E versus Kalkoti baáš H2 is a real exception to the simple monosyllabic E→zero mapping, but it agrees with the independent ten-compound series. Shina baai vowel sequences require source-specific interpretation; Brokskat budeš has initial stress.
13	ten-compound-series	Sh	f_fcqoeja7fveyg	f_fcqoeja7fveyg	ʈʂoĩ	13		liljegren-hindukush	dialect:Sh:HKAT-scl_p:Gilgit%20%28HKAT%29	unmarked		unequal-vowel-sequence	Palula tríiš/tréeš E versus Kalkoti treéš H2 belongs to the same ten-compound pattern as twelve. Brokskat trobeš is unmarked in print, not assigned initial stress by analogy. Shina often contracts to a vowel sequence or monosyllable.
14	ten-compound-series	Sh	f_isrksvjpzmlw2	f_isrksvjpzmlw2	tɕondej	14		liljegren-hindukush	dialect:Sh:HKAT-scl_p:Gilgit%20%28HKAT%29	unmarked			Palula čandíiš/čandéeš E corresponds to Kalkoti čändeéš H2. Shina includes initial-long, medial-short and final-short marked variants, with different syllable reductions. Brokskat cuudeš and Ushojo cadʌš have initial stress; the western High pattern is not universal Shinaic final stress.
15	ten-compound-series	Sh	f_5yne3aady6qkw	f_5yne3aady6qkw	panzej	15		liljegren-hindukush	dialect:Sh:HKAT-scl_p:Gilgit%20%28HKAT%29	unmarked			Palula panǰíiš/panǰéeš E corresponds to Kalkoti pänǰeéš H2. Shina preserves several differently expanded formations with final prominence; Brokskat pããdeš has initial stress. Unmarked Sauji variants do not establish an E/L value.
16	ten-compound-series	Sh	f_mnycz7zzoxyfm	f_mnycz7zzoxyfm	ʂõːj	16		liljegren-hindukush	dialect:Sh:HKAT-scl_p:Gilgit%20%28HKAT%29	unmarked			Palula ṣoṛíiš/ṣoṛéeš E corresponds to Kalkoti ṣureéš H2. Shina contracted ṣoo(y/i) variants and Brokskat ṣobeš are different surface formations; Brokskat has initial stress. A different stem spelling does not erase the independent ten-compound membership.
17	ten-compound-series	Sh	f_5yuzbvi2pmtl6	f_5yuzbvi2pmtl6	sətãːj	17		liljegren-hindukush	dialect:Sh:HKAT-scl_p:Gilgit%20%28HKAT%29	unmarked			Palula satóoš/satáaš E corresponds to Kalkoti sätaáš H2. Unlike the earlier Brokskat teens, sattõõš has final stress. Shina final accented aa precedes y/i material whose syllabicity varies by source.
18	ten-compound-series	Sh	f_2nkd4ohekvwvi	f_2nkd4ohekvwvi	ãʂʈaːj	18		liljegren-hindukush	dialect:Sh:HKAT-scl_p:Gilgit%20%28HKAT%29	unmarked			Palula aṣṭóoš/aṣṭáaš E corresponds to Kalkoti iṣṭaáš H2. Brokskat aṣṭõš also has final stress. The independent ten-compound series includes both mono- and polysyllabic modern words; its common Kalkoti H2 cannot be reduced to current syllable count.
19	nineteen-comparison	Sh	f_gwuei7yns6wcy	f_gwuei7yns6wcy	kuniː	19		liljegren-hindukush	dialect:Sh:HKAT-scl_p:Gilgit%20%28HKAT%29	unmarked			Palula aṇabhiíš L and Kalkoti änbíiš H1 contain the twenty element, unlike 11–18 ten compounds. Their correspondence matches Palula bhiíš L/Kalkoti bíiš H1 twenty. Shina kuniih and Brokskat kunjaa have different one-less formations, so no identical whole-compound accent history is assumed.
20	twenty-control	Sh	f_lhlstu5zpbzsy	f_lhlstu5zpbzsy	biː	20	11616	liljegren-hindukush	dialect:Sh:HKAT-scl_p:Gilgit%20%28HKAT%29	unmarked			Palula bhiíš L corresponds to Kalkoti bíiš H1; Shina commonly has bií L, Kundal bī̌ rising, and Brokskat bižaa final syllable stress. Survey biš panj under twenty contains five as well and is not a clean twenty citation; preserve it with an explicit exclusion.
11	ten-compound-series	Sh	f_ghfwhqjfscrgs	f_ghfwhqjfscrgs	akaːj	11		liljegren-hindukush	dialect:Sh:HKAT-scl_i:Gurez%20%28HKAT%29	unmarked			Palula akóoš/akáaš has E in the final syllable; Kalkoti äkaáš has H2. Brokskat qudeš has initial stress and a distinct compound shape; Kundal yagáy marks final prominence without a recoverable mora contrast.
12	ten-compound-series	Sh	f_hotmvsaeozkaa	f_hotmvsaeozkaa	baːj	12		liljegren-hindukush	dialect:Sh:HKAT-scl_i:Gurez%20%28HKAT%29	unmarked			Palula bóoš/báaš E versus Kalkoti baáš H2 is a real exception to the simple monosyllabic E→zero mapping, but it agrees with the independent ten-compound series. Shina baai vowel sequences require source-specific interpretation; Brokskat budeš has initial stress.
13	ten-compound-series	Sh	f_ibkp6aiez2sdi	f_ibkp6aiez2sdi	ʈʂojĩː	13		liljegren-hindukush	dialect:Sh:HKAT-scl_i:Gurez%20%28HKAT%29	unmarked			Palula tríiš/tréeš E versus Kalkoti treéš H2 belongs to the same ten-compound pattern as twelve. Brokskat trobeš is unmarked in print, not assigned initial stress by analogy. Shina often contracts to a vowel sequence or monosyllable.
14	ten-compound-series	Sh	f_2o3vbs43ya4wa	f_2o3vbs43ya4wa	tɕoːdiː	14		liljegren-hindukush	dialect:Sh:HKAT-scl_i:Gurez%20%28HKAT%29	unmarked			Palula čandíiš/čandéeš E corresponds to Kalkoti čändeéš H2. Shina includes initial-long, medial-short and final-short marked variants, with different syllable reductions. Brokskat cuudeš and Ushojo cadʌš have initial stress; the western High pattern is not universal Shinaic final stress.
15	ten-compound-series	Sh	f_ekiwplwmrq4lg	f_ekiwplwmrq4lg	panzuliː	15		liljegren-hindukush	dialect:Sh:HKAT-scl_i:Gurez%20%28HKAT%29	unmarked			Palula panǰíiš/panǰéeš E corresponds to Kalkoti pänǰeéš H2. Shina preserves several differently expanded formations with final prominence; Brokskat pããdeš has initial stress. Unmarked Sauji variants do not establish an E/L value.
16	ten-compound-series	Sh	f_syrj3kvxyb3ro	f_syrj3kvxyb3ro	ʂõːj	16		liljegren-hindukush	dialect:Sh:HKAT-scl_i:Gurez%20%28HKAT%29	unmarked			Palula ṣoṛíiš/ṣoṛéeš E corresponds to Kalkoti ṣureéš H2. Shina contracted ṣoo(y/i) variants and Brokskat ṣobeš are different surface formations; Brokskat has initial stress. A different stem spelling does not erase the independent ten-compound membership.
17	ten-compound-series	Sh	f_rktmj2nsjrel4	f_rktmj2nsjrel4	sataːj	17		liljegren-hindukush	dialect:Sh:HKAT-scl_i:Gurez%20%28HKAT%29	unmarked			Palula satóoš/satáaš E corresponds to Kalkoti sätaáš H2. Unlike the earlier Brokskat teens, sattõõš has final stress. Shina final accented aa precedes y/i material whose syllabicity varies by source.
18	ten-compound-series	Sh	f_jg5yhhllfeofs	f_jg5yhhllfeofs	asʈaːj	18		liljegren-hindukush	dialect:Sh:HKAT-scl_i:Gurez%20%28HKAT%29	unmarked			Palula aṣṭóoš/aṣṭáaš E corresponds to Kalkoti iṣṭaáš H2. Brokskat aṣṭõš also has final stress. The independent ten-compound series includes both mono- and polysyllabic modern words; its common Kalkoti H2 cannot be reduced to current syllable count.
19	nineteen-comparison	Sh	f_w3sqcvb4la2sc	f_w3sqcvb4la2sc	kuniː	19		liljegren-hindukush	dialect:Sh:HKAT-scl_i:Gurez%20%28HKAT%29	unmarked			Palula aṇabhiíš L and Kalkoti änbíiš H1 contain the twenty element, unlike 11–18 ten compounds. Their correspondence matches Palula bhiíš L/Kalkoti bíiš H1 twenty. Shina kuniih and Brokskat kunjaa have different one-less formations, so no identical whole-compound accent history is assumed.
20	twenty-control	Sh	f_fgc25vkm3sfau	f_fgc25vkm3sfau	biː	20	11616	liljegren-hindukush	dialect:Sh:HKAT-scl_i:Gurez%20%28HKAT%29	unmarked			Palula bhiíš L corresponds to Kalkoti bíiš H1; Shina commonly has bií L, Kundal bī̌ rising, and Brokskat bižaa final syllable stress. Survey biš panj under twenty contains five as well and is not a clean twenty citation; preserve it with an explicit exclusion.
11	ten-compound-series	Ush	f_g5e3c6qc4yuxk	f_g5e3c6qc4yuxk	agaːɕ	11		liljegren-hindukush	dialect:Ush:HKAT-ush:Chail%20%28HKAT%29	unmarked			Palula akóoš/akáaš has E in the final syllable; Kalkoti äkaáš has H2. Brokskat qudeš has initial stress and a distinct compound shape; Kundal yagáy marks final prominence without a recoverable mora contrast.
12	ten-compound-series	Ush	f_g7bs43m6cb7io	f_g7bs43m6cb7io	doaːɕ	12		liljegren-hindukush	dialect:Ush:HKAT-ush:Chail%20%28HKAT%29	unmarked		unequal-vowel-sequence	Palula bóoš/báaš E versus Kalkoti baáš H2 is a real exception to the simple monosyllabic E→zero mapping, but it agrees with the independent ten-compound series. Shina baai vowel sequences require source-specific interpretation; Brokskat budeš has initial stress.
13	ten-compound-series	Ush	f_64d6fgzq7ve4o	f_64d6fgzq7ve4o	ʈʂiːɕ	13		liljegren-hindukush	dialect:Ush:HKAT-ush:Chail%20%28HKAT%29	unmarked			Palula tríiš/tréeš E versus Kalkoti treéš H2 belongs to the same ten-compound pattern as twelve. Brokskat trobeš is unmarked in print, not assigned initial stress by analogy. Shina often contracts to a vowel sequence or monosyllable.
14	ten-compound-series	Ush	f_kp6dsnfwppkhw	f_kp6dsnfwppkhw	tɕadeɕ	14		liljegren-hindukush	dialect:Ush:HKAT-ush:Chail%20%28HKAT%29	unmarked			Palula čandíiš/čandéeš E corresponds to Kalkoti čändeéš H2. Shina includes initial-long, medial-short and final-short marked variants, with different syllable reductions. Brokskat cuudeš and Ushojo cadʌš have initial stress; the western High pattern is not universal Shinaic final stress.
15	ten-compound-series	Ush	f_7u4jusmqlc2ew	f_7u4jusmqlc2ew	pĩːɕ	15		liljegren-hindukush	dialect:Ush:HKAT-ush:Chail%20%28HKAT%29	unmarked			Palula panǰíiš/panǰéeš E corresponds to Kalkoti pänǰeéš H2. Shina preserves several differently expanded formations with final prominence; Brokskat pããdeš has initial stress. Unmarked Sauji variants do not establish an E/L value.
16	ten-compound-series	Ush	f_k2ehzywnprkji	f_k2ehzywnprkji	ʂiːɕ	16		liljegren-hindukush	dialect:Ush:HKAT-ush:Chail%20%28HKAT%29	unmarked			Palula ṣoṛíiš/ṣoṛéeš E corresponds to Kalkoti ṣureéš H2. Shina contracted ṣoo(y/i) variants and Brokskat ṣobeš are different surface formations; Brokskat has initial stress. A different stem spelling does not erase the independent ten-compound membership.
17	ten-compound-series	Ush	f_mqg76svb5wrwi	f_mqg76svb5wrwi	sataːɕ	17		liljegren-hindukush	dialect:Ush:HKAT-ush:Chail%20%28HKAT%29	unmarked			Palula satóoš/satáaš E corresponds to Kalkoti sätaáš H2. Unlike the earlier Brokskat teens, sattõõš has final stress. Shina final accented aa precedes y/i material whose syllabicity varies by source.
18	ten-compound-series	Ush	f_sq2uky3xw3oia	f_sq2uky3xw3oia	aʈʰaːɕ	18		liljegren-hindukush	dialect:Ush:HKAT-ush:Chail%20%28HKAT%29	unmarked			Palula aṣṭóoš/aṣṭáaš E corresponds to Kalkoti iṣṭaáš H2. Brokskat aṣṭõš also has final stress. The independent ten-compound series includes both mono- and polysyllabic modern words; its common Kalkoti H2 cannot be reduced to current syllable count.
19	nineteen-comparison	Ush	f_lf3qegvdgha4m	f_lf3qegvdgha4m	ẽɳbiː	19		liljegren-hindukush	dialect:Ush:HKAT-ush:Chail%20%28HKAT%29	unmarked			Palula aṇabhiíš L and Kalkoti änbíiš H1 contain the twenty element, unlike 11–18 ten compounds. Their correspondence matches Palula bhiíš L/Kalkoti bíiš H1 twenty. Shina kuniih and Brokskat kunjaa have different one-less formations, so no identical whole-compound accent history is assumed.
20	twenty-control	Ush	f_6vopbqon6l7zm	f_6vopbqon6l7zm	biː	20		liljegren-hindukush	dialect:Ush:HKAT-ush:Chail%20%28HKAT%29	unmarked			Palula bhiíš L corresponds to Kalkoti bíiš H1; Shina commonly has bií L, Kundal bī̌ rising, and Brokskat bižaa final syllable stress. Survey biš panj under twenty contains five as well and is not a clean twenty citation; preserve it with an explicit exclusion.
20	twenty-control	Sh	f_icuigdn2kzjig	f_icuigdn2kzjig	bī	Twenty	11616	grierson-lsi1928	dialect:Sh:LSI-SHINAGILGITI:S%CC%8Cin%CC%A3a%CC%84%2C%20Gilgiti%CC%84%20%28LSI%201928%29	unmarked			Palula bhiíš L corresponds to Kalkoti bíiš H1; Shina commonly has bií L, Kundal bī̌ rising, and Brokskat bižaa final syllable stress. Survey biš panj under twenty contains five as well and is not a clean twenty citation; preserve it with an explicit exclusion.
20	twenty-control	Sh	f_3i2qfwnwxwl3q	f_3i2qfwnwxwl3q	bēh	Twenty		grierson-lsi1928	dialect:Sh:LSI-CHILASI:Chila%CC%84si%20%28LSI%201928%29	unmarked			Palula bhiíš L corresponds to Kalkoti bíiš H1; Shina commonly has bií L, Kundal bī̌ rising, and Brokskat bižaa final syllable stress. Survey biš panj under twenty contains five as well and is not a clean twenty citation; preserve it with an explicit exclusion.
20	twenty-control	Sh	f_xwwfrn3embiua	f_xwwfrn3embiua	bī	Twenty	11616	grierson-lsi1928	dialect:Sh:LSI-CHILASIOFDRAS:Dras%20of%20Dra%CC%84s%20%28LSI%201928%29	unmarked			Palula bhiíš L corresponds to Kalkoti bíiš H1; Shina commonly has bií L, Kundal bī̌ rising, and Brokskat bižaa final syllable stress. Survey biš panj under twenty contains five as well and is not a clean twenty citation; preserve it with an explicit exclusion.
