source_id	locality	concept	form	source_value	source_comment	has_explicit_pitch_diacritic	caution
Gultari-Backstrom-1992-210f-136-1	Gultari	hot	ˈtɑto	ˈtɑto		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Kharmang-Backstrom-1992-210f-136-1	Kharmang	hot	ˈtɑto	ˈtɑto		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Dras-Backstrom-1992-210f-136-1	Dras	hot	ˈtɑto	ˈtɑto		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
ChilasKhinar-Backstrom-1992-210f-136-1	ChilasKhinar	hot	ˈtʌto̱	ˈtʌto̱		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
ChilasJelil-Backstrom-1992-210f-136-1	ChilasJelil	hot	ˈtʌto̱	ˈtʌto̱		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Darel-Backstrom-1992-210f-136-1	Darel	hot	ˈtɑɑto	ˈtɑɑto		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Tangir-Backstrom-1992-210f-136-1	Tangir	hot	ˈtʌto̱	ˈtʌto̱		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Sazin-Backstrom-1992-210f-136-1	Sazin	hot	ˈtʌto	ˈtʌto		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Harban-Backstrom-1992-210f-136-1	Harban	hot	ˈtʌto	ˈtʌto		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Jalkot-Backstrom-1992-210f-136-1	Jalkot	hot	ˈtʌto̱	ˈtʌto̱		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Palas-Backstrom-1992-210f-136-1	Palas	hot	ˈtʌto	ˈtʌto		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Kolai-Backstrom-1992-210f-136-1	Kolai	hot	ˈtʌ̱tʰ	ˈtʌ̱tʰ / ˈtʌto̱		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Kolai-Backstrom-1992-210f-136-2	Kolai	hot	ˈtʌto̱	ˈtʌ̱tʰ / ˈtʌto̱		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gupis-Backstrom-1992-210f-145-1	Gupis	light	lɑˈhʊko	lɑˈhʊko		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Punial-Backstrom-1992-210f-145-1	Punial	light	ˈloóko̱	ˈloóko̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
HunzaNasirabad-Backstrom-1992-210f-145-1	HunzaNasirabad	light	ˈloóko̱	ˈloóko̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
NagarThol-Backstrom-1992-210f-145-1	NagarThol	light	ˈloóko	ˈloóko		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
NagarChalt-Backstrom-1992-210f-145-1	NagarChalt	light	ˈloóko̱	ˈloóko̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gilgit-Backstrom-1992-210f-145-1	Gilgit	light	ˈloóko	ˈloóko		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Haramosh-Backstrom-1992-210f-145-1	Haramosh	light	ˈloóko̱	ˈloóko̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Bagrot-Backstrom-1992-210f-145-1	Bagrot	light	ˈloóko	ˈloóko		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Bunji-Backstrom-1992-210f-145-1	Bunji	light	ˈloóko	ˈloóko		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Rondu-Backstrom-1992-210f-145-1	Rondu	light	ˈloóko̱	ˈloóko̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gahorabad-Backstrom-1992-210f-145-1	Gahorabad	light	ˈloóko	ˈloóko		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
DashkinAstor-Backstrom-1992-210f-145-1	DashkinAstor	light	ˈloóko̱	ˈloóko̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Astor-Backstrom-1992-210f-145-1	Astor	light	ˈloóko̱	ˈloóko̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
KachuraJel-Backstrom-1992-210f-145-1	KachuraJel	light	ˈloóko̱	ˈloóko̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Satpara-Backstrom-1992-210f-145-1	Satpara	light	ˈloóko̱	ˈloóko̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gultari-Backstrom-1992-210f-145-1	Gultari	light	ˈloóko̱	ˈloóko̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Kharmang-Backstrom-1992-210f-145-1	Kharmang	light	ˈlooko	ˈlooko		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Dras-Backstrom-1992-210f-145-1	Dras	light	ˈloko	ˈloko		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
ChilasKhinar-Backstrom-1992-210f-145-1	ChilasKhinar	light	lɑˈhokʰu̱	lɑˈhokʰu̱		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
ChilasJelil-Backstrom-1992-210f-145-1	ChilasJelil	light	lɑˈhokʰu̱	lɑˈhokʰu̱ / loóko		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
ChilasJelil-Backstrom-1992-210f-145-2	ChilasJelil	light	loóko	lɑˈhokʰu̱ / loóko		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Darel-Backstrom-1992-210f-145-1	Darel	light	lɑˈoko	lɑˈoko		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Tangir-Backstrom-1992-210f-145-1	Tangir	light	lɑˈhuko	lɑˈhuko		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Sazin-Backstrom-1992-210f-145-1	Sazin	light	lɑˈhuko	lɑˈhuko		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Harban-Backstrom-1992-210f-145-1	Harban	light	lɑˈoko	lɑˈoko		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Jalkot-Backstrom-1992-210f-145-1	Jalkot	light	lɑˈhoku̱	lɑˈhoku̱ / lɑˈʰoku̥		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Jalkot-Backstrom-1992-210f-145-2	Jalkot	light	lɑˈʰoku̥	lɑˈhoku̱ / lɑˈʰoku̥		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Palas-Backstrom-1992-210f-145-1	Palas	light	lɑˈhoku̱	lɑˈhoku̱		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Kolai-Backstrom-1992-210f-145-1	Kolai	light	lɑˈhuko̥	lɑˈhuko̥ / lɑˈʰuko̥		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Kolai-Backstrom-1992-210f-145-2	Kolai	light	lɑˈʰuko̥	lɑˈhuko̥ / lɑˈʰuko̥		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gupis-Backstrom-1992-210f-150-1	Gupis	red	luˈhilo	luˈhilo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Punial-Backstrom-1992-210f-150-1	Punial	red	ˈloólʸo̱	ˈloólʸo̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
HunzaNasirabad-Backstrom-1992-210f-150-1	HunzaNasirabad	red	luˈʷo̱	luˈʷo̱		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
NagarThol-Backstrom-1992-210f-150-1	NagarThol	red	ˈloⁱlu	ˈloⁱlu / ˈlɑⁱlu		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
NagarThol-Backstrom-1992-210f-150-2	NagarThol	red	ˈlɑⁱlu	ˈloⁱlu / ˈlɑⁱlu		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
NagarChalt-Backstrom-1992-210f-150-1	NagarChalt	red	lou	lou		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gilgit-Backstrom-1992-210f-150-1	Gilgit	red	ˈloólʸo	ˈloólʸo		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Haramosh-Backstrom-1992-210f-150-1	Haramosh	red	loo	loo / ˈlolo / ˈlowo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Haramosh-Backstrom-1992-210f-150-2	Haramosh	red	ˈlolo	loo / ˈlolo / ˈlowo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Haramosh-Backstrom-1992-210f-150-3	Haramosh	red	ˈlowo	loo / ˈlolo / ˈlowo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Bagrot-Backstrom-1992-210f-150-1	Bagrot	red	loo	loo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Bunji-Backstrom-1992-210f-150-1	Bunji	red	loo	loo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Rondu-Backstrom-1992-210f-150-1	Rondu	red	loo	loo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gahorabad-Backstrom-1992-210f-150-1	Gahorabad	red	ˈlolo	ˈlolo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
DashkinAstor-Backstrom-1992-210f-150-1	DashkinAstor	red	ˈloólo̱	ˈloólo̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Astor-Backstrom-1992-210f-150-1	Astor	red	ˈloólo̱	ˈloólo̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
KachuraJel-Backstrom-1992-210f-150-1	KachuraJel	red	ˈlolo	ˈlolo / ˈlolʸo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
KachuraJel-Backstrom-1992-210f-150-2	KachuraJel	red	ˈlolʸo	ˈlolo / ˈlolʸo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Satpara-Backstrom-1992-210f-150-1	Satpara	red	ˈlolo	ˈlolo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gultari-Backstrom-1992-210f-150-1	Gultari	red	ˈloólo̱	ˈloólo̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Kharmang-Backstrom-1992-210f-150-1	Kharmang	red	ˈlolo	ˈlolo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Dras-Backstrom-1992-210f-150-1	Dras	red	ˈlolo	ˈlolo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
ChilasKhinar-Backstrom-1992-210f-150-1	ChilasKhinar	red	ˈlilo	ˈlilo / ˈlolo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
ChilasKhinar-Backstrom-1992-210f-150-2	ChilasKhinar	red	ˈlolo	ˈlilo / ˈlolo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
ChilasJelil-Backstrom-1992-210f-150-1	ChilasJelil	red	ˈlilo	ˈlilo / ˈlolo / lɪˈhilo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
ChilasJelil-Backstrom-1992-210f-150-2	ChilasJelil	red	ˈlolo	ˈlilo / ˈlolo / lɪˈhilo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
ChilasJelil-Backstrom-1992-210f-150-3	ChilasJelil	red	lɪˈhilo	ˈlilo / ˈlolo / lɪˈhilo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Darel-Backstrom-1992-210f-150-1	Darel	red	ˈliilo	ˈliilo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Tangir-Backstrom-1992-210f-150-1	Tangir	red	luˈhilo	luˈhilo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Sazin-Backstrom-1992-210f-150-1	Sazin	red	luˈhilo	luˈhilo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Harban-Backstrom-1992-210f-150-1	Harban	red	luˈelo	luˈelo / ˈlolo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Harban-Backstrom-1992-210f-150-2	Harban	red	ˈlolo	luˈelo / ˈlolo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Jalkot-Backstrom-1992-210f-150-1	Jalkot	red	lɪ̱ˈhilo̱	lɪ̱ˈhilo̱		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Palas-Backstrom-1992-210f-150-1	Palas	red	li̱ˈhilu	li̱ˈhilu		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Kolai-Backstrom-1992-210f-150-1	Kolai	red	li̱ˈhɪlo̱	li̱ˈhɪlo̱		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
